project_id,sov_line_id,line_number,sov_description,scheduled_value,total_billed,pct_complete,balance_to_finish,application_number,period_end,completion_stage,overbilled_flag
PRJ-2018-054,PRJ-2018-054-SOV-10,10,Controls - DDC/BAS Installation,1645900,1604900,97.5,41000.0,28,2020-06-16,Near complete (75–99%),False
PRJ-2022-327,PRJ-2022-327-SOV-12,12,Insulation,1664200,1624100,97.6,40100.0,28,2024-05-25,Near complete (75–99%),False
PRJ-2022-327,PRJ-2022-327-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",1007800,984900,97.7,22900.0,28,2024-05-25,Near complete (75–99%),False
PRJ-2022-327,PRJ-2022-327-SOV-14,14,Startup & Commissioning Support,818600,801100,97.9,17500.0,28,2024-05-25,Near complete (75–99%),False
PRJ-2020-202,PRJ-2020-202-SOV-11,11,Controls - Programming & Commissioning,985100,960100,97.5,25000.0,28,2022-05-20,Near complete (75–99%),False
PRJ-2020-202,PRJ-2020-202-SOV-15,15,Closeout Documentation & Training,296600,290300,97.9,6300.0,28,2022-05-20,Near complete (75–99%),False
PRJ-2020-202,PRJ-2020-202-SOV-14,14,Startup & Commissioning Support,664200,649300,97.8,14900.0,28,2022-05-20,Near complete (75–99%),False
PRJ-2020-202,PRJ-2020-202-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",650600,635900,97.7,14700.0,28,2022-05-20,Near complete (75–99%),False
PRJ-2020-202,PRJ-2020-202-SOV-12,12,Insulation,1422600,1387000,97.5,35600.0,28,2022-05-20,Near complete (75–99%),False
PRJ-2020-202,PRJ-2020-202-SOV-10,10,Controls - DDC/BAS Installation,1773300,1729500,97.5,43800.0,28,2022-05-20,Near complete (75–99%),False
PRJ-2022-327,PRJ-2022-327-SOV-15,15,Closeout Documentation & Training,471200,460400,97.7,10800.0,28,2024-05-25,Near complete (75–99%),False
PRJ-2020-202,PRJ-2020-202-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2285000,2281400,99.8,3600.0,28,2022-05-20,Near complete (75–99%),False
PRJ-2020-202,PRJ-2020-202-SOV-08,8,Equipment - Chillers/Boilers,2651000,2645700,99.8,5300.0,28,2022-05-20,Near complete (75–99%),False
PRJ-2020-202,PRJ-2020-202-SOV-06,6,Piping - Refrigerant,1709000,1707300,99.9,1700.0,28,2022-05-20,Near complete (75–99%),False
PRJ-2020-202,PRJ-2020-202-SOV-05,5,Piping - Hydronic Systems,2592100,2586600,99.8,5500.0,28,2022-05-20,Near complete (75–99%),False
PRJ-2020-202,PRJ-2020-202-SOV-07,7,Equipment - RTUs/AHUs,3552500,3544700,99.8,7800.0,28,2022-05-20,Near complete (75–99%),False
PRJ-2018-034,PRJ-2018-034-SOV-03,3,Ductwork - Fabrication,1777700,1776000,99.9,1700.0,28,2020-07-08,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-05,5,Piping - Hydronic Systems,2424000,2417800,99.7,6200.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1585900,1583400,99.8,2500.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-08,8,Equipment - Chillers/Boilers,2062200,2059500,99.9,2700.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2054200,2050800,99.8,3400.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-10,10,Controls - DDC/BAS Installation,2124700,2072000,97.5,52700.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-11,11,Controls - Programming & Commissioning,853500,832100,97.5,21400.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-12,12,Insulation,1054900,1029600,97.6,25300.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",869800,851100,97.9,18700.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-14,14,Startup & Commissioning Support,526200,514200,97.7,12000.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-15,15,Closeout Documentation & Training,383500,375200,97.8,8300.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-15,15,Closeout Documentation & Training,240200,234900,97.8,5300.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-14,14,Startup & Commissioning Support,477500,466900,97.8,10600.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",519300,508500,97.9,10800.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-12,12,Insulation,797200,777800,97.6,19400.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-11,11,Controls - Programming & Commissioning,786700,767000,97.5,19700.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-10,10,Controls - DDC/BAS Installation,1771100,1729000,97.6,42100.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-08,8,Equipment - Chillers/Boilers,1590200,1586600,99.8,3600.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-06,6,Piping - Refrigerant,1518000,1516100,99.9,1900.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-07,7,Equipment - RTUs/AHUs,3120200,3116600,99.9,3600.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-06,6,Piping - Refrigerant,852500,851300,99.9,1200.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-05,5,Piping - Hydronic Systems,2111400,2110300,99.9,1100.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-04,4,Ductwork - Installation,2254500,2251500,99.9,3000.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2018-025,PRJ-2018-025-SOV-03,3,Ductwork - Fabrication,1646500,1644400,99.9,2100.0,28,2020-04-17,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-15,15,Closeout Documentation & Training,518600,506600,97.7,12000.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-14,14,Startup & Commissioning Support,1234600,1206900,97.8,27700.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-07,7,Equipment - RTUs/AHUs,2746900,2743100,99.9,3800.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-04,4,Ductwork - Installation,2858000,2851300,99.8,6700.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2019-087,PRJ-2019-087-SOV-03,3,Ductwork - Fabrication,2597400,2592200,99.8,5200.0,28,2021-06-29,Near complete (75–99%),False
PRJ-2018-034,PRJ-2018-034-SOV-15,15,Closeout Documentation & Training,212700,208100,97.8,4600.0,28,2020-07-08,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-06,6,Piping - Refrigerant,885900,884600,99.9,1300.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-12,12,Insulation,753100,734800,97.6,18300.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-04,4,Ductwork - Installation,4849800,4845000,99.9,4800.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-03,3,Ductwork - Fabrication,3857100,3854900,99.9,2200.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-11,11,Controls - Programming & Commissioning,656700,641400,97.7,15300.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-10,10,Controls - DDC/BAS Installation,845900,824500,97.5,21400.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1200500,1198300,99.8,2200.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-08,8,Equipment - Chillers/Boilers,1812100,1808900,99.8,3200.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-07,7,Equipment - RTUs/AHUs,1888900,1885900,99.8,3000.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-05,5,Piping - Hydronic Systems,1510400,1507200,99.8,3200.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-14,14,Startup & Commissioning Support,329800,322300,97.7,7500.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-04,4,Ductwork - Installation,1597200,1596100,99.9,1100.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-03,3,Ductwork - Fabrication,1282200,1280100,99.8,2100.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-07,7,Equipment - RTUs/AHUs,7078100,7064100,99.8,14000.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-08,8,Equipment - Chillers/Boilers,4653600,4642800,99.8,10800.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-09,9,Equipment - Terminal Units (VAV/FCU),4195100,4189400,99.9,5700.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-10,10,Controls - DDC/BAS Installation,3386100,3306900,97.7,79200.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-11,11,Controls - Programming & Commissioning,1511000,1473600,97.5,37400.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-12,12,Insulation,2198000,2144300,97.6,53700.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",512300,500700,97.7,11600.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",1407800,1374900,97.7,32900.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-05,5,Piping - Hydronic Systems,5426900,5414200,99.8,12700.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2020-193,PRJ-2020-193-SOV-15,15,Closeout Documentation & Training,204600,200200,97.8,4400.0,28,2022-06-22,Near complete (75–99%),False
PRJ-2019-121,PRJ-2019-121-SOV-06,6,Piping - Refrigerant,3057800,3052500,99.8,5300.0,28,2021-06-15,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1681900,1680500,99.9,1400.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",1122900,1099300,97.9,23600.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-08,8,Equipment - Chillers/Boilers,2768900,2766800,99.9,2100.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-07,7,Equipment - RTUs/AHUs,2703500,2702000,99.9,1500.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-14,14,Startup & Commissioning Support,1424000,1393400,97.9,30600.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-15,15,Closeout Documentation & Training,582200,569100,97.7,13100.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-06,6,Piping - Refrigerant,884600,883900,99.9,700.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-03,3,Ductwork - Fabrication,575900,574900,99.8,1000.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-04,4,Ductwork - Installation,700200,699700,99.9,500.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",588100,575300,97.8,12800.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-07,7,Equipment - RTUs/AHUs,9088500,9079000,99.9,9500.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-08,8,Equipment - Chillers/Boilers,5635200,5630400,99.9,4800.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-14,14,Startup & Commissioning Support,532900,521600,97.9,11300.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",817300,799200,97.8,18100.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-12,12,Insulation,1058900,1033800,97.6,25100.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-11,11,Controls - Programming & Commissioning,1002300,978500,97.6,23800.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-05,5,Piping - Hydronic Systems,1945600,1944400,99.9,1200.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-09,9,Equipment - Terminal Units (VAV/FCU),3933500,3931500,99.9,2000.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-10,10,Controls - DDC/BAS Installation,4181900,4084700,97.7,97200.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-11,11,Controls - Programming & Commissioning,1764900,1723300,97.6,41600.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-12,12,Insulation,2609500,2546900,97.6,62600.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-15,15,Closeout Documentation & Training,318500,311500,97.8,7000.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-14,14,Startup & Commissioning Support,441700,431800,97.8,9900.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-10,10,Controls - DDC/BAS Installation,1489600,1454500,97.6,35100.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-04,4,Ductwork - Installation,2788600,2785300,99.9,3300.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-03,3,Ductwork - Fabrication,1802900,1801800,99.9,1100.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-05,5,Piping - Hydronic Systems,4447000,4443300,99.9,3700.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-06,6,Piping - Refrigerant,2688500,2685400,99.9,3100.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-06,6,Piping - Refrigerant,306700,306500,99.9,200.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-03,3,Ductwork - Fabrication,4615900,4613000,99.9,2900.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2019-081,PRJ-2019-081-SOV-04,4,Ductwork - Installation,6070300,6064400,99.9,5900.0,27,2021-05-10,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-05,5,Piping - Hydronic Systems,603000,602600,99.9,400.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-03,3,Ductwork - Fabrication,1656600,1654000,99.8,2600.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-07,7,Equipment - RTUs/AHUs,723100,722000,99.8,1100.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-08,8,Equipment - Chillers/Boilers,628900,628500,99.9,400.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-10,10,Controls - DDC/BAS Installation,458000,447200,97.6,10800.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-11,11,Controls - Programming & Commissioning,223600,218400,97.7,5200.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-09,9,Equipment - Terminal Units (VAV/FCU),471100,470800,99.9,300.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-04,4,Ductwork - Installation,2027800,2025300,99.9,2500.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-05,5,Piping - Hydronic Systems,1841000,1839600,99.9,1400.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-06,6,Piping - Refrigerant,1013300,1012500,99.9,800.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-07,7,Equipment - RTUs/AHUs,2276700,2275200,99.9,1500.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-08,8,Equipment - Chillers/Boilers,1964100,1962500,99.9,1600.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1313800,1312400,99.9,1400.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-10,10,Controls - DDC/BAS Installation,1312900,1281000,97.6,31900.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-11,11,Controls - Programming & Commissioning,587400,573400,97.6,14000.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2021-289,PRJ-2021-289-SOV-12,12,Insulation,763300,744800,97.6,18500.0,27,2023-06-15,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-12,12,Insulation,273200,266900,97.7,6300.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",145500,142500,97.9,3000.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2021-309,PRJ-2021-309-SOV-15,15,Closeout Documentation & Training,283700,277600,97.8,6100.0,27,2023-05-09,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-15,15,Closeout Documentation & Training,97500,95500,97.9,2000.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2020-184,PRJ-2020-184-SOV-14,14,Startup & Commissioning Support,124200,121600,97.9,2600.0,27,2022-04-10,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-07,7,Equipment - RTUs/AHUs,566400,565800,99.9,600.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-05,5,Piping - Hydronic Systems,427400,427100,99.9,300.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-04,4,Ductwork - Installation,453300,453000,99.9,300.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-03,3,Ductwork - Fabrication,445200,445000,100.0,200.0,27,2024-05-04,Complete (100%),False
PRJ-2022-322,PRJ-2022-322-SOV-06,6,Piping - Refrigerant,266100,265900,99.9,200.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-08,8,Equipment - Chillers/Boilers,478300,477700,99.9,600.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-09,9,Equipment - Terminal Units (VAV/FCU),360100,359800,99.9,300.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2020-179,PRJ-2020-179-SOV-07,7,Equipment - RTUs/AHUs,2851400,2848700,99.9,2700.0,27,2022-05-28,Near complete (75–99%),False
PRJ-2020-179,PRJ-2020-179-SOV-06,6,Piping - Refrigerant,1549300,1546700,99.8,2600.0,27,2022-05-28,Near complete (75–99%),False
PRJ-2020-179,PRJ-2020-179-SOV-05,5,Piping - Hydronic Systems,2546300,2544600,99.9,1700.0,27,2022-05-28,Near complete (75–99%),False
PRJ-2020-179,PRJ-2020-179-SOV-04,4,Ductwork - Installation,2539600,2537200,99.9,2400.0,27,2022-05-28,Near complete (75–99%),False
PRJ-2020-179,PRJ-2020-179-SOV-03,3,Ductwork - Fabrication,1946500,1943500,99.8,3000.0,27,2022-05-28,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-15,15,Closeout Documentation & Training,57300,56100,97.9,1200.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-14,14,Startup & Commissioning Support,83700,81800,97.7,1900.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",156900,153600,97.9,3300.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-12,12,Insulation,234600,229100,97.7,5500.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-11,11,Controls - Programming & Commissioning,160900,157100,97.6,3800.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2022-322,PRJ-2022-322-SOV-10,10,Controls - DDC/BAS Installation,263400,257300,97.7,6100.0,27,2024-05-04,Near complete (75–99%),False
PRJ-2020-179,PRJ-2020-179-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1604900,1602700,99.9,2200.0,27,2022-05-28,Near complete (75–99%),False
PRJ-2020-179,PRJ-2020-179-SOV-08,8,Equipment - Chillers/Boilers,2028100,2026100,99.9,2000.0,27,2022-05-28,Near complete (75–99%),False
PRJ-2020-179,PRJ-2020-179-SOV-10,10,Controls - DDC/BAS Installation,1919000,1874200,97.7,44800.0,27,2022-05-28,Near complete (75–99%),False
PRJ-2021-260,PRJ-2021-260-SOV-04,4,Ductwork - Installation,283500,283100,99.9,400.0,27,2023-06-03,Near complete (75–99%),False
PRJ-2021-260,PRJ-2021-260-SOV-03,3,Ductwork - Fabrication,235300,235100,99.9,200.0,27,2023-06-03,Near complete (75–99%),False
PRJ-2021-260,PRJ-2021-260-SOV-05,5,Piping - Hydronic Systems,238200,238000,99.9,200.0,27,2023-06-03,Near complete (75–99%),False
PRJ-2021-260,PRJ-2021-260-SOV-12,12,Insulation,100700,98300,97.6,2400.0,27,2023-06-03,Near complete (75–99%),False
PRJ-2021-260,PRJ-2021-260-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",95700,93600,97.8,2100.0,27,2023-06-03,Near complete (75–99%),False
PRJ-2021-260,PRJ-2021-260-SOV-14,14,Startup & Commissioning Support,60500,59200,97.9,1300.0,27,2023-06-03,Near complete (75–99%),False
PRJ-2021-260,PRJ-2021-260-SOV-15,15,Closeout Documentation & Training,44700,43800,98.0,900.0,27,2023-06-03,Near complete (75–99%),False
PRJ-2021-260,PRJ-2021-260-SOV-06,6,Piping - Refrigerant,111700,111600,99.9,100.0,27,2023-06-03,Near complete (75–99%),False
PRJ-2021-260,PRJ-2021-260-SOV-11,11,Controls - Programming & Commissioning,100100,97700,97.6,2400.0,27,2023-06-03,Near complete (75–99%),False
PRJ-2021-260,PRJ-2021-260-SOV-10,10,Controls - DDC/BAS Installation,164100,160300,97.7,3800.0,27,2023-06-03,Near complete (75–99%),False
