project_id,application_number,total_billed_this_app,cumulative_billed,lines_count,retention_held,net_payment_due
PRJ-2018-027,2,920800,920800,9,92080.0,828720.0
PRJ-2018-027,3,1076300,1997100,12,199710.0,1797390.0
PRJ-2018-027,4,1160900,3158000,12,315800.0,2842200.0
PRJ-2018-027,5,981000,4139000,15,413900.0,3725100.0
PRJ-2018-027,6,693200,4832200,15,483220.0,4348980.0
PRJ-2018-027,7,640500,5472700,15,547270.0,4925430.0
PRJ-2018-027,8,653900,6126600,15,612660.0,5513940.0
PRJ-2018-027,9,651000,6777600,15,677760.0,6099840.0
PRJ-2018-027,10,650300,7427900,15,742790.0,6685110.0
PRJ-2018-027,11,676400,8104300,15,810430.0,7293870.0
PRJ-2018-027,12,635000,8739300,15,873930.0,7865370.0
PRJ-2018-027,13,635700,9375000,15,937500.0,8437500.0
PRJ-2018-027,14,675500,10050500,15,1005050.0,9045450.0
PRJ-2018-027,15,660800,10711300,15,1071130.0,9640170.0
PRJ-2018-027,16,616200,11327500,15,1132750.0,10194750.0
PRJ-2018-027,17,593000,11920500,15,1192050.0,10728450.0
PRJ-2018-027,18,580200,12500700,15,1250070.0,11250630.0
PRJ-2018-027,19,574000,12206300,14,1220630.0,10985670.0
PRJ-2018-027,20,597000,12302100,13,1230210.0,11071890.0
PRJ-2018-027,21,564900,12867000,13,1286700.0,11580300.0
PRJ-2018-027,24,69000,12936000,13,1293600.0,11642400.0
PRJ-2018-027,25,179600,13115600,13,1311560.0,11804040.0
PRJ-2018-028,2,1210500,1210500,12,121050.0,1089450.0
PRJ-2018-028,3,1467800,2678300,15,267830.0,2410470.0
PRJ-2018-028,4,901500,3579800,15,357980.0,3221820.0
PRJ-2018-028,5,868500,4448300,15,444830.0,4003470.0
PRJ-2018-028,6,876800,5325100,15,532510.0,4792590.0
PRJ-2018-028,7,833900,6159000,15,615900.0,5543100.0
PRJ-2018-028,8,852400,7011400,15,701140.0,6310260.0
PRJ-2018-028,9,868300,7879700,15,787970.0,7091730.0
PRJ-2018-028,10,767100,8646800,15,864680.0,7782120.0
PRJ-2018-028,11,785500,8487500,13,848750.0,7638750.0
PRJ-2018-028,12,759700,9247200,13,924720.0,8322480.0
PRJ-2018-028,14,90500,9337700,13,933770.0,8403930.0
PRJ-2018-029,2,794900,794900,9,79490.0,715410.0
PRJ-2018-029,3,1002500,1797400,12,179740.0,1617660.0
PRJ-2018-029,4,920000,2717400,15,271740.0,2445660.0
PRJ-2018-029,5,589100,3306500,15,330650.0,2975850.0
PRJ-2018-029,6,567500,3874000,15,387400.0,3486600.0
PRJ-2018-029,7,565600,4439600,15,443960.0,3995640.0
PRJ-2018-029,8,572900,5012500,15,501250.0,4511250.0
PRJ-2018-029,9,568300,5580800,15,558080.0,5022720.0
PRJ-2018-029,10,559100,6139900,15,613990.0,5525910.0
PRJ-2018-029,11,568800,6708700,15,670870.0,6037830.0
PRJ-2018-029,12,555800,7264500,15,726450.0,6538050.0
PRJ-2018-029,13,528400,7792900,15,779290.0,7013610.0
PRJ-2018-029,14,479900,7966000,14,796600.0,7169400.0
PRJ-2018-029,15,528500,7877900,13,787790.0,7090110.0
PRJ-2018-029,16,499300,8377200,13,837720.0,7539480.0
PRJ-2018-029,18,17900,5052300,9,505230.0,4547070.0
PRJ-2018-029,19,146100,8541200,13,854120.0,7687080.0
PRJ-2018-030,2,1365400,1365400,9,136540.0,1228860.0
PRJ-2018-030,3,1782800,3148200,12,314820.0,2833380.0
PRJ-2018-030,4,1527100,4675300,15,467530.0,4207770.0
PRJ-2018-030,5,1046200,5721500,15,572150.0,5149350.0
PRJ-2018-030,6,1059600,6781100,15,678110.0,6102990.0
PRJ-2018-030,7,1036700,7817800,15,781780.0,7036020.0
PRJ-2018-030,8,1044000,8861800,15,886180.0,7975620.0
PRJ-2018-030,9,1087600,9949400,15,994940.0,8954460.0
PRJ-2018-030,10,1065400,11014800,15,1101480.0,9913320.0
PRJ-2018-030,11,1012500,12027300,15,1202730.0,10824570.0
PRJ-2018-030,12,979100,13006400,15,1300640.0,11705760.0
PRJ-2018-030,13,937300,13943700,15,1394370.0,12549330.0
PRJ-2018-030,14,941800,13471700,13,1347170.0,12124530.0
PRJ-2018-030,15,24300,6239300,6,623930.0,5615370.0
PRJ-2018-030,16,271800,13767800,13,1376780.0,12391020.0
PRJ-2018-030,17,309600,14077400,13,1407740.0,12669660.0
PRJ-2018-031,2,2906200,2906200,9,290620.0,2615580.0
PRJ-2018-031,3,3568900,6475100,12,647510.0,5827590.0
PRJ-2018-031,4,3958800,10433900,12,1043390.0,9390510.0
PRJ-2018-031,5,2351500,12785400,15,1278540.0,11506860.0
PRJ-2018-031,6,2213900,14999300,15,1499930.0,13499370.0
PRJ-2018-031,7,2148500,17147800,15,1714780.0,15433020.0
PRJ-2018-031,8,2190700,19338500,15,1933850.0,17404650.0
PRJ-2018-031,9,2233400,21571900,15,2157190.0,19414710.0
PRJ-2018-031,10,2161900,23733800,15,2373380.0,21360420.0
PRJ-2018-031,11,2199400,25933200,15,2593320.0,23339880.0
PRJ-2018-031,12,2127600,28060800,15,2806080.0,25254720.0
PRJ-2018-031,13,2181300,30242100,15,3024210.0,27217890.0
PRJ-2018-031,14,2112200,32354300,15,3235430.0,29118870.0
PRJ-2018-031,15,1903900,34258200,15,3425820.0,30832380.0
PRJ-2018-031,16,1974100,36232300,15,3623230.0,32609070.0
PRJ-2018-031,17,1953800,34403100,13,3440310.0,30962790.0
PRJ-2018-031,18,140400,34543500,13,3454350.0,31089150.0
PRJ-2018-031,19,602400,35145900,13,3514590.0,31631310.0
PRJ-2018-031,20,659300,35805200,13,3580520.0,32224680.0
PRJ-2018-031,21,639200,36444400,13,3644440.0,32799960.0
PRJ-2018-032,2,2253700,2253700,9,225370.0,2028330.0
PRJ-2018-032,3,2881100,5134800,12,513480.0,4621320.0
PRJ-2018-032,4,2077500,7212300,15,721230.0,6491070.0
PRJ-2018-032,5,1636600,8848900,15,884890.0,7964010.0
PRJ-2018-032,6,1680600,10529500,15,1052950.0,9476550.0
PRJ-2018-032,7,1705500,12235000,15,1223500.0,11011500.0
PRJ-2018-032,8,1710300,13945300,15,1394530.0,12550770.0
PRJ-2018-032,9,1659900,15605200,15,1560520.0,14044680.0
PRJ-2018-032,10,1622700,17227900,15,1722790.0,15505110.0
PRJ-2018-032,11,1584800,18812700,15,1881270.0,16931430.0
PRJ-2018-032,12,1492200,20304900,15,2030490.0,18274410.0
PRJ-2018-032,13,1464000,21190500,14,2119050.0,19071450.0
PRJ-2018-032,14,217300,19753800,13,1975380.0,17778420.0
PRJ-2018-032,15,473200,20227000,13,2022700.0,18204300.0
PRJ-2018-032,16,477900,20704900,13,2070490.0,18634410.0
PRJ-2018-033,2,1242600,1242600,9,124260.0,1118340.0
PRJ-2018-033,3,1544500,2787100,12,278710.0,2508390.0
PRJ-2018-033,4,1090300,3877400,15,387740.0,3489660.0
PRJ-2018-033,5,893100,4770500,15,477050.0,4293450.0
PRJ-2018-033,6,867000,5637500,15,563750.0,5073750.0
PRJ-2018-033,7,872000,6509500,15,650950.0,5858550.0
PRJ-2018-033,8,897200,7406700,15,740670.0,6666030.0
PRJ-2018-033,9,911300,8318000,15,831800.0,7486200.0
PRJ-2018-033,10,885000,9203000,15,920300.0,8282700.0
PRJ-2018-033,11,787400,9990400,15,999040.0,8991360.0
PRJ-2018-033,12,770900,10761300,15,1076130.0,9685170.0
PRJ-2018-033,13,737700,11499000,15,1149900.0,10349100.0
PRJ-2018-033,14,120800,10147900,13,1014790.0,9133110.0
PRJ-2018-033,15,233400,10381300,13,1038130.0,9343170.0
PRJ-2018-033,16,253500,10634800,13,1063480.0,9571320.0
PRJ-2018-034,2,1041300,1041300,9,104130.0,937170.0
PRJ-2018-034,3,1083100,2124400,9,212440.0,1911960.0
PRJ-2018-034,4,1290600,3415000,12,341500.0,3073500.0
PRJ-2018-034,5,1278000,4693000,12,469300.0,4223700.0
PRJ-2018-034,6,825100,5518100,15,551810.0,4966290.0
PRJ-2018-034,7,748900,6267000,15,626700.0,5640300.0
PRJ-2018-034,8,733300,7000300,15,700030.0,6300270.0
PRJ-2018-034,9,705100,7705400,15,770540.0,6934860.0
PRJ-2018-034,10,744100,8449500,15,844950.0,7604550.0
PRJ-2018-034,11,715200,9164700,15,916470.0,8248230.0
PRJ-2018-034,12,733200,9897900,15,989790.0,8908110.0
PRJ-2018-034,13,747600,10645500,15,1064550.0,9580950.0
PRJ-2018-034,14,718100,11363600,15,1136360.0,10227240.0
PRJ-2018-034,15,727100,12090700,15,1209070.0,10881630.0
PRJ-2018-034,16,731900,12822600,15,1282260.0,11540340.0
PRJ-2018-034,17,733400,13556000,15,1355600.0,12200400.0
PRJ-2018-034,18,703800,14259800,15,1425980.0,12833820.0
PRJ-2018-034,19,622700,14882500,15,1488250.0,13394250.0
PRJ-2018-034,20,650500,15533000,15,1553300.0,13979700.0
PRJ-2018-034,21,649400,14391600,13,1439160.0,12952440.0
PRJ-2018-034,22,637400,15029000,13,1502900.0,13526100.0
PRJ-2018-034,23,646900,15675900,13,1567590.0,14108310.0
PRJ-2018-034,25,19500,11741000,8,1174100.0,10566900.0
PRJ-2018-034,26,197600,15893000,13,1589300.0,14303700.0
PRJ-2018-034,27,209800,16102800,13,1610280.0,14492520.0
PRJ-2018-034,28,208700,16311500,13,1631150.0,14680350.0
PRJ-2018-035,2,1500500,1500500,12,150050.0,1350450.0
PRJ-2018-035,3,1801500,3302000,15,330200.0,2971800.0
PRJ-2018-035,4,1075300,4377300,15,437730.0,3939570.0
PRJ-2018-035,5,1127600,5504900,15,550490.0,4954410.0
PRJ-2018-035,6,1057300,6562200,15,656220.0,5905980.0
PRJ-2018-035,7,1074700,7636900,15,763690.0,6873210.0
PRJ-2018-035,8,1085900,8722800,15,872280.0,7850520.0
PRJ-2018-035,9,1011800,9734600,15,973460.0,8761140.0
PRJ-2018-035,10,955400,10690000,15,1069000.0,9621000.0
PRJ-2018-035,11,930500,11620500,15,1162050.0,10458450.0
PRJ-2018-035,12,2600,2161000,3,216100.0,1944900.0
PRJ-2018-035,13,253000,10656300,13,1065630.0,9590670.0
PRJ-2018-036,2,3206000,3206000,9,320600.0,2885400.0
PRJ-2018-036,3,4350200,7556200,12,755620.0,6800580.0
PRJ-2018-036,4,2589700,10145900,15,1014590.0,9131310.0
PRJ-2018-036,5,2389100,12535000,15,1253500.0,11281500.0
PRJ-2018-036,6,2363700,14898700,15,1489870.0,13408830.0
PRJ-2018-036,7,2421900,17320600,15,1732060.0,15588540.0
PRJ-2018-036,8,2337000,19657600,15,1965760.0,17691840.0
PRJ-2018-036,9,2382800,22040400,15,2204040.0,19836360.0
PRJ-2018-036,10,2235100,24275500,15,2427550.0,21847950.0
PRJ-2018-036,11,2115000,26390500,15,2639050.0,23751450.0
PRJ-2018-036,12,2021000,28411500,15,2841150.0,25570350.0
PRJ-2018-036,13,608200,28090100,14,2809010.0,25281090.0
PRJ-2018-036,14,705500,26439300,13,2643930.0,23795370.0
PRJ-2018-036,15,672500,27111800,13,2711180.0,24400620.0
PRJ-2018-037,2,1820000,1820000,9,182000.0,1638000.0
PRJ-2018-037,3,1852900,3672900,9,367290.0,3305610.0
PRJ-2018-037,4,2328900,6001800,12,600180.0,5401620.0
PRJ-2018-037,5,2350000,8351800,12,835180.0,7516620.0
PRJ-2018-037,6,1578400,9930200,15,993020.0,8937180.0
PRJ-2018-037,7,1301500,11231700,15,1123170.0,10108530.0
PRJ-2018-037,8,1275100,12506800,15,1250680.0,11256120.0
PRJ-2018-037,9,1315700,13822500,15,1382250.0,12440250.0
PRJ-2018-037,10,1282000,15104500,15,1510450.0,13594050.0
PRJ-2018-037,11,1313400,16417900,15,1641790.0,14776110.0
PRJ-2018-037,12,1300300,17718200,15,1771820.0,15946380.0
PRJ-2018-037,13,1322000,19040200,15,1904020.0,17136180.0
PRJ-2018-037,14,1283100,20323300,15,2032330.0,18290970.0
PRJ-2018-037,15,1251200,21574500,15,2157450.0,19417050.0
PRJ-2018-037,16,1342100,22916600,15,2291660.0,20624940.0
PRJ-2018-037,17,1268200,24184800,15,2418480.0,21766320.0
PRJ-2018-037,18,1290000,25474800,15,2547480.0,22927320.0
PRJ-2018-037,19,1199100,26673900,15,2667390.0,24006510.0
PRJ-2018-037,20,1137500,27811400,15,2781140.0,25030260.0
PRJ-2018-037,21,1145300,28956700,15,2895670.0,26061030.0
PRJ-2018-037,22,1137200,26673100,13,2667310.0,24005790.0
PRJ-2018-037,23,1139700,27812800,13,2781280.0,25031520.0
PRJ-2018-037,24,1142500,28955300,13,2895530.0,26059770.0
PRJ-2018-037,27,208100,29163400,13,2916340.0,26247060.0
PRJ-2018-037,28,364500,29527900,13,2952790.0,26575110.0
PRJ-2018-037,29,378900,29906800,13,2990680.0,26916120.0
PRJ-2018-038,2,1450200,1450200,12,145020.0,1305180.0
PRJ-2018-038,3,1468800,2919000,15,291900.0,2627100.0
PRJ-2018-038,4,1064200,3983200,15,398320.0,3584880.0
PRJ-2018-038,5,1020800,5004000,15,500400.0,4503600.0
PRJ-2018-038,6,985000,5989000,15,598900.0,5390100.0
PRJ-2018-038,7,977500,6966500,15,696650.0,6269850.0
PRJ-2018-038,8,938500,7905000,15,790500.0,7114500.0
PRJ-2018-038,9,899700,8804700,15,880470.0,7924230.0
PRJ-2018-038,10,850400,9309100,14,930910.0,8378190.0
PRJ-2018-038,11,82000,8656100,13,865610.0,7790490.0
PRJ-2018-038,12,276000,8932100,13,893210.0,8038890.0
PRJ-2018-039,2,471800,471800,9,47180.0,424620.0
PRJ-2018-039,3,563700,1035500,12,103550.0,931950.0
PRJ-2018-039,4,506300,1541800,15,154180.0,1387620.0
PRJ-2018-039,5,356800,1898600,15,189860.0,1708740.0
PRJ-2018-039,6,352900,2251500,15,225150.0,2026350.0
PRJ-2018-039,7,324000,2575500,15,257550.0,2317950.0
PRJ-2018-039,8,344800,2920300,15,292030.0,2628270.0
PRJ-2018-039,9,351300,3271600,15,327160.0,2944440.0
PRJ-2018-039,10,335500,3607100,15,360710.0,3246390.0
PRJ-2018-039,11,345000,3952100,15,395210.0,3556890.0
PRJ-2018-039,12,317100,4269200,15,426920.0,3842280.0
PRJ-2018-039,13,312300,4581500,15,458150.0,4123350.0
PRJ-2018-039,14,312700,4776500,14,477650.0,4298850.0
PRJ-2018-039,15,301900,4719200,13,471920.0,4247280.0
PRJ-2018-039,17,48000,4767200,13,476720.0,4290480.0
PRJ-2018-039,18,95700,4862900,13,486290.0,4376610.0
PRJ-2018-040,2,1679500,1679500,9,167950.0,1511550.0
PRJ-2018-040,3,2062200,3741700,12,374170.0,3367530.0
PRJ-2018-040,4,1891200,5632900,15,563290.0,5069610.0
PRJ-2018-040,5,1322500,6955400,15,695540.0,6259860.0
PRJ-2018-040,6,1234300,8189700,15,818970.0,7370730.0
PRJ-2018-040,7,1172100,9361800,15,936180.0,8425620.0
PRJ-2018-040,8,1222600,10584400,15,1058440.0,9525960.0
PRJ-2018-040,9,1232100,11816500,15,1181650.0,10634850.0
PRJ-2018-040,10,1209400,13025900,15,1302590.0,11723310.0
PRJ-2018-040,11,1191100,14217000,15,1421700.0,12795300.0
PRJ-2018-040,12,1230000,15447000,15,1544700.0,13902300.0
PRJ-2018-040,13,1102500,16549500,15,1654950.0,14894550.0
PRJ-2018-040,14,1095000,17644500,15,1764450.0,15880050.0
PRJ-2018-040,15,1067800,16939200,13,1693920.0,15245280.0
PRJ-2018-040,16,1076300,18015500,13,1801550.0,16213950.0
PRJ-2018-040,18,64400,18079900,13,1807990.0,16271910.0
PRJ-2018-040,19,332900,18412800,13,1841280.0,16571520.0
PRJ-2018-041,2,5070100,5070100,12,507010.0,4563090.0
PRJ-2018-041,3,5818100,10888200,15,1088820.0,9799380.0
PRJ-2018-041,4,4007000,14895200,15,1489520.0,13405680.0
PRJ-2018-041,5,3620300,18515500,15,1851550.0,16663950.0
PRJ-2018-041,6,3800700,22316200,15,2231620.0,20084580.0
PRJ-2018-041,7,3495500,25811700,15,2581170.0,23230530.0
PRJ-2018-041,8,3713400,29525100,15,2952510.0,26572590.0
PRJ-2018-041,9,3488000,33013100,15,3301310.0,29711790.0
PRJ-2018-041,10,3303400,36316500,15,3631650.0,32684850.0
PRJ-2018-041,11,3323800,39640300,15,3964030.0,35676270.0
PRJ-2018-041,12,8700,12032500,4,1203250.0,10829250.0
PRJ-2018-041,13,850100,37033500,13,3703350.0,33330150.0
PRJ-2018-042,2,1696800,1696800,12,169680.0,1527120.0
PRJ-2018-042,3,2302700,3999500,15,399950.0,3599550.0
PRJ-2018-042,4,1398700,5398200,15,539820.0,4858380.0
PRJ-2018-042,5,1285600,6683800,15,668380.0,6015420.0
PRJ-2018-042,6,1290300,7974100,15,797410.0,7176690.0
PRJ-2018-042,7,1339500,9313600,15,931360.0,8382240.0
PRJ-2018-042,8,1298400,10612000,15,1061200.0,9550800.0
PRJ-2018-042,9,1293800,11905800,15,1190580.0,10715220.0
PRJ-2018-042,10,1162700,13068500,15,1306850.0,11761650.0
PRJ-2018-042,11,1151500,14220000,15,1422000.0,12798000.0
PRJ-2018-042,12,1177200,15397200,15,1539720.0,13857480.0
PRJ-2018-042,14,123300,13977000,13,1397700.0,12579300.0
PRJ-2018-043,2,653300,653300,9,65330.0,587970.0
PRJ-2018-043,3,815000,1468300,12,146830.0,1321470.0
PRJ-2018-043,4,696600,2164900,15,216490.0,1948410.0
PRJ-2018-043,5,482900,2647800,15,264780.0,2383020.0
PRJ-2018-043,6,471100,3118900,15,311890.0,2807010.0
PRJ-2018-043,7,471500,3590400,15,359040.0,3231360.0
PRJ-2018-043,8,479700,4070100,15,407010.0,3663090.0
PRJ-2018-043,9,458800,4528900,15,452890.0,4076010.0
PRJ-2018-043,10,467500,4996400,15,499640.0,4496760.0
PRJ-2018-043,11,465700,5462100,15,546210.0,4915890.0
PRJ-2018-043,12,452100,5914200,15,591420.0,5322780.0
PRJ-2018-043,13,423800,6338000,15,633800.0,5704200.0
PRJ-2018-043,14,409600,5880200,13,588020.0,5292180.0
PRJ-2018-043,15,396900,6277100,13,627710.0,5649390.0
PRJ-2018-043,17,67800,6344900,13,634490.0,5710410.0
PRJ-2018-043,18,132400,6477300,13,647730.0,5829570.0
PRJ-2018-044,2,699300,699300,9,69930.0,629370.0
PRJ-2018-044,3,961200,1660500,12,166050.0,1494450.0
PRJ-2018-044,4,621600,2282100,15,228210.0,2053890.0
PRJ-2018-044,5,527000,2809100,15,280910.0,2528190.0
PRJ-2018-044,6,515200,3324300,15,332430.0,2991870.0
PRJ-2018-044,7,521300,3845600,15,384560.0,3461040.0
PRJ-2018-044,8,515300,4360900,15,436090.0,3924810.0
PRJ-2018-044,9,512100,4873000,15,487300.0,4385700.0
PRJ-2018-044,10,518100,5391100,15,539110.0,4851990.0
PRJ-2018-044,11,475700,5866800,15,586680.0,5280120.0
PRJ-2018-044,12,451800,6318600,15,631860.0,5686740.0
PRJ-2018-044,13,453900,6574800,14,657480.0,5917320.0
PRJ-2018-044,14,86500,6193200,13,619320.0,5573880.0
PRJ-2018-044,15,139100,6332300,13,633230.0,5699070.0
PRJ-2018-044,16,157300,6489600,13,648960.0,5840640.0
PRJ-2018-045,2,346400,346400,9,34640.0,311760.0
PRJ-2018-045,3,428100,774500,12,77450.0,697050.0
PRJ-2018-045,4,385000,1159500,15,115950.0,1043550.0
PRJ-2018-045,5,267600,1427100,15,142710.0,1284390.0
PRJ-2018-045,6,254000,1681100,15,168110.0,1512990.0
PRJ-2018-045,7,256500,1937600,15,193760.0,1743840.0
PRJ-2018-045,8,247800,2185400,15,218540.0,1966860.0
PRJ-2018-045,9,259200,2444600,15,244460.0,2200140.0
PRJ-2018-045,10,249700,2694300,15,269430.0,2424870.0
PRJ-2018-045,11,253900,2948200,15,294820.0,2653380.0
PRJ-2018-045,12,245600,3193800,15,319380.0,2874420.0
PRJ-2018-045,13,234100,3427900,15,342790.0,3085110.0
PRJ-2018-045,14,225300,3653200,15,365320.0,3287880.0
PRJ-2018-045,15,216400,3457700,13,345770.0,3111930.0
PRJ-2018-045,16,227400,3685100,13,368510.0,3316590.0
PRJ-2018-045,18,7300,2667900,9,266790.0,2401110.0
PRJ-2018-045,19,68400,3760800,13,376080.0,3384720.0
PRJ-2018-046,2,964200,964200,12,96420.0,867780.0
PRJ-2018-046,3,1030100,1994300,15,199430.0,1794870.0
PRJ-2018-046,4,681300,2675600,15,267560.0,2408040.0
PRJ-2018-046,5,671100,3346700,15,334670.0,3012030.0
PRJ-2018-046,6,655300,4002000,15,400200.0,3601800.0
PRJ-2018-046,7,666700,4668700,15,466870.0,4201830.0
PRJ-2018-046,8,614900,5283600,15,528360.0,4755240.0
PRJ-2018-046,9,603000,5886600,15,588660.0,5297940.0
PRJ-2018-046,10,583000,6271900,14,627190.0,5644710.0
PRJ-2018-046,11,48300,5831500,13,583150.0,5248350.0
PRJ-2018-046,12,177900,6009400,13,600940.0,5408460.0
PRJ-2018-047,2,1407800,1407800,12,140780.0,1267020.0
PRJ-2018-047,3,1879500,3287300,15,328730.0,2958570.0
PRJ-2018-047,4,1071200,4358500,15,435850.0,3922650.0
PRJ-2018-047,5,1028200,5386700,15,538670.0,4848030.0
PRJ-2018-047,6,1066800,6453500,15,645350.0,5808150.0
PRJ-2018-047,7,1029100,7482600,15,748260.0,6734340.0
PRJ-2018-047,8,1055000,8537600,15,853760.0,7683840.0
PRJ-2018-047,9,1027500,9565100,15,956510.0,8608590.0
PRJ-2018-047,10,944400,10509500,15,1050950.0,9458550.0
PRJ-2018-047,11,924200,11433700,15,1143370.0,10290330.0
PRJ-2018-047,12,904300,11210800,13,1121080.0,10089720.0
PRJ-2018-047,14,126100,11336900,13,1133690.0,10203210.0
PRJ-2018-048,2,438700,438700,9,43870.0,394830.0
PRJ-2018-048,3,546300,985000,12,98500.0,886500.0
PRJ-2018-048,4,591200,1576200,12,157620.0,1418580.0
PRJ-2018-048,5,348400,1924600,15,192460.0,1732140.0
PRJ-2018-048,6,331700,2256300,15,225630.0,2030670.0
PRJ-2018-048,7,323900,2580200,15,258020.0,2322180.0
PRJ-2018-048,8,337300,2917500,15,291750.0,2625750.0
PRJ-2018-048,9,327500,3245000,15,324500.0,2920500.0
PRJ-2018-048,10,315800,3560800,15,356080.0,3204720.0
PRJ-2018-048,11,326600,3887400,15,388740.0,3498660.0
PRJ-2018-048,12,332300,4219700,15,421970.0,3797730.0
PRJ-2018-048,13,322600,4542300,15,454230.0,4088070.0
PRJ-2018-048,14,309000,4851300,15,485130.0,4366170.0
PRJ-2018-048,15,296100,5147400,15,514740.0,4632660.0
PRJ-2018-048,16,295000,4911700,13,491170.0,4420530.0
PRJ-2018-048,17,299500,5211200,13,521120.0,4690080.0
PRJ-2018-048,18,11100,5222300,13,522230.0,4700070.0
PRJ-2018-048,19,91400,5313700,13,531370.0,4782330.0
PRJ-2018-048,20,96000,5409700,13,540970.0,4868730.0
PRJ-2018-048,21,95800,5505500,13,550550.0,4954950.0
PRJ-2018-049,2,388200,388200,9,38820.0,349380.0
PRJ-2018-049,3,471600,859800,12,85980.0,773820.0
PRJ-2018-049,4,440100,1299900,15,129990.0,1169910.0
PRJ-2018-049,5,302600,1602500,15,160250.0,1442250.0
PRJ-2018-049,6,283200,1885700,15,188570.0,1697130.0
PRJ-2018-049,7,278300,2164000,15,216400.0,1947600.0
PRJ-2018-049,8,275600,2439600,15,243960.0,2195640.0
PRJ-2018-049,9,292400,2732000,15,273200.0,2458800.0
PRJ-2018-049,10,285400,3017400,15,301740.0,2715660.0
PRJ-2018-049,11,279000,3296400,15,329640.0,2966760.0
PRJ-2018-049,12,278500,3574900,15,357490.0,3217410.0
PRJ-2018-049,13,260600,3835500,15,383550.0,3451950.0
PRJ-2018-049,14,252700,4088200,15,408820.0,3679380.0
PRJ-2018-049,15,251700,3888000,13,388800.0,3499200.0
PRJ-2018-049,16,248600,4136600,13,413660.0,3722940.0
PRJ-2018-049,18,10200,3237800,9,323780.0,2914020.0
PRJ-2018-049,19,73400,4220200,13,422020.0,3798180.0
PRJ-2018-050,2,278100,278100,9,27810.0,250290.0
PRJ-2018-050,3,340300,618400,12,61840.0,556560.0
PRJ-2018-050,4,361900,980300,15,98030.0,882270.0
PRJ-2018-050,5,220900,1201200,15,120120.0,1081080.0
PRJ-2018-050,6,206600,1407800,15,140780.0,1267020.0
PRJ-2018-050,7,202100,1609900,15,160990.0,1448910.0
PRJ-2018-050,8,205900,1815800,15,181580.0,1634220.0
PRJ-2018-050,9,207600,2023400,15,202340.0,1821060.0
PRJ-2018-050,10,201900,2225300,15,222530.0,2002770.0
PRJ-2018-050,11,208900,2434200,15,243420.0,2190780.0
PRJ-2018-050,12,199100,2633300,15,263330.0,2369970.0
PRJ-2018-050,13,204900,2838200,15,283820.0,2554380.0
PRJ-2018-050,14,181500,3019700,15,301970.0,2717730.0
PRJ-2018-050,15,176500,3076900,14,307690.0,2769210.0
PRJ-2018-050,16,179900,2979400,13,297940.0,2681460.0
PRJ-2018-050,17,177600,3157000,13,315700.0,2841300.0
PRJ-2018-050,20,37000,3194000,13,319400.0,2874600.0
PRJ-2018-051,2,485500,485500,9,48550.0,436950.0
PRJ-2018-051,3,609100,1094600,12,109460.0,985140.0
PRJ-2018-051,4,613400,1708000,15,170800.0,1537200.0
PRJ-2018-051,5,383100,2091100,15,209110.0,1881990.0
PRJ-2018-051,6,366900,2458000,15,245800.0,2212200.0
PRJ-2018-051,7,364200,2822200,15,282220.0,2539980.0
PRJ-2018-051,8,359600,3181800,15,318180.0,2863620.0
PRJ-2018-051,9,374500,3556300,15,355630.0,3200670.0
PRJ-2018-051,10,370400,3926700,15,392670.0,3534030.0
PRJ-2018-051,11,359400,4286100,15,428610.0,3857490.0
PRJ-2018-051,12,360500,4646600,15,464660.0,4181940.0
PRJ-2018-051,13,359800,5006400,15,500640.0,4505760.0
PRJ-2018-051,14,333600,5340000,15,534000.0,4806000.0
PRJ-2018-051,15,329100,5669100,15,566910.0,5102190.0
PRJ-2018-051,16,326300,5454700,13,545470.0,4909230.0
PRJ-2018-051,17,336500,5791200,13,579120.0,5212080.0
PRJ-2018-051,20,58500,5849700,13,584970.0,5264730.0
PRJ-2018-052,2,286400,286400,9,28640.0,257760.0
PRJ-2018-052,3,360500,646900,12,64690.0,582210.0
PRJ-2018-052,4,276600,923500,15,92350.0,831150.0
PRJ-2018-052,5,213500,1137000,15,113700.0,1023300.0
PRJ-2018-052,6,214700,1351700,15,135170.0,1216530.0
PRJ-2018-052,7,202400,1554100,15,155410.0,1398690.0
PRJ-2018-052,8,214500,1768600,15,176860.0,1591740.0
