project_id,sov_line_id,bac,pct_complete,pct_manually_adjusted,total_actual_cost,actual_labor_cost,actual_material_cost,ot_ratio_pct,cost_variance_usd,earned_value,cpi,eac,vac,cpi_status
PRJ-2018-005,PRJ-2018-005-SOV-07,1047000,99.7,False,929912.6,49421.7,880490.9,7.3,-761712.6,1043859.0,1.1225345263630153,932710.7321965897,114289.2678034103,On Track
PRJ-2018-005,PRJ-2018-005-SOV-08,823100,99.6,True,632682.5599999999,51148.87,581533.69,5.0,-434482.56,819807.6,1.2957644983923693,635223.453815261,187876.54618473898,Efficient
PRJ-2018-005,PRJ-2018-005-SOV-09,519400,99.9,True,539986.65,102238.28,437748.37,4.3,-430386.65,518880.60000000003,0.9609137559234103,540527.1771771772,-21127.17717717716,Watch
PRJ-2018-005,PRJ-2018-005-SOV-10,463600,97.7,True,192685.95,70343.84,122342.11,6.27,227314.05,452937.2,2.3506498527785755,197222.0573183214,266377.94268167857,Efficient
PRJ-2018-005,PRJ-2018-005-SOV-11,231900,97.2,False,163880.49,80118.34999999999,83762.14,4.25,64519.51000000001,225406.8,1.3754340129200249,168601.32716049382,63298.67283950618,Efficient
PRJ-2018-005,PRJ-2018-005-SOV-12,361100,97.3,True,191727.54,60359.17,131368.37,8.54,7572.460000000021,351350.3,1.8325499821256768,197047.83144912642,164052.16855087358,Efficient
PRJ-2018-005,PRJ-2018-005-SOV-13,153200,97.3,True,24597.44,24597.44,0.0,6.92,81902.56,149063.6,6.060126582278482,25280.0,127920.0,Efficient
PRJ-2018-005,PRJ-2018-005-SOV-14,211800,97.3,True,25351.38,25351.38,0.0,11.59,145948.62,206081.4,8.129001261469789,26054.861253854062,185745.13874614594,Efficient
PRJ-2018-005,PRJ-2018-005-SOV-15,139600,97.4,True,27401.15,27401.15,0.0,7.02,90998.85,135970.40000000002,4.962215089512667,28132.597535934292,111467.4024640657,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-01,698900,100.0,False,382588.38,382588.38,0.0,4.65,326611.62000000005,698900.0,1.826767451745398,382588.38,316311.62,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-02,283100,100.0,False,129029.73,129029.73,0.0,6.46,155570.27000000002,283100.0,2.194067987277041,129029.73,154070.27000000002,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-03,830800,99.9,True,472488.43,164417.47999999998,308070.95,5.99,370311.57,829969.2000000001,1.7565915846870581,472961.39139139134,357838.60860860866,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-04,1055200,99.9,True,520971.24,184260.5,336710.74,4.81,450328.76,1054144.8,2.023422252637209,521492.73273273266,533707.2672672673,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-05,894300,99.8,True,484944.07,160643.68,324300.39,5.33,384355.93,892511.4,1.8404419297260404,485915.90180360724,408384.09819639276,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-06,602600,99.9,True,255879.27,76469.08,179410.19,3.16,278420.73,601997.4,2.3526618627605123,256135.40540540536,346464.5945945947,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-07,1380600,99.9,True,1201886.27,91473.42,1110412.85,4.88,-822486.27,1379219.4000000001,1.1475456825045518,1203089.3593593591,177510.64064064086,On Track
PRJ-2018-006,PRJ-2018-006-SOV-08,1190100,99.9,True,922128.13,70109.5,852018.63,3.61,-644128.13,1188909.9000000001,1.2893109550838668,923051.1811811811,267048.8188188189,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-09,785000,99.7,True,822491.85,191144.51,631347.34,6.56,-690991.85,782645.0,0.951553501715549,824966.7502507522,-39966.7502507522,Watch
PRJ-2018-006,PRJ-2018-006-SOV-10,725300,97.4,False,385516.38,105875.07,279641.31,5.2,260883.62,706442.2000000001,1.8324570281553278,395807.3716632443,329492.6283367557,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-11,431200,97.4,True,330902.33,154522.77,176379.56,5.29,87797.67000000004,419988.80000000005,1.2692228549735507,339735.4517453799,91464.54825462011,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-12,550900,97.5,False,287853.69,100153.81,187699.88,5.11,97146.31,537127.5,1.8659739953307528,295234.55384615384,255665.44615384616,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-13,237000,97.6,True,39625.06,39625.06,0.0,5.13,117574.94,231312.0,5.83751797473619,40599.44672131148,196400.55327868852,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-14,254000,97.8,True,40320.11,40320.11,0.0,4.93,179579.89,248412.0,6.160995096491552,41227.1063394683,212772.8936605317,Efficient
PRJ-2018-006,PRJ-2018-006-SOV-15,120000,97.8,True,44252.82,44252.82,0.0,5.34,67447.18,117360.0,2.6520343788260274,45248.28220858896,74751.71779141104,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-01,1525500,100.0,False,204866.31,204866.31,0.0,4.7,1542533.69,1525500.0,7.446319504656476,204866.31,1320633.69,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-02,628500,100.0,False,81000.43,81000.43,0.0,3.79,665299.5700000001,628500.0,7.759218068348527,81000.43,547499.5700000001,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-03,1429700,99.5,True,534931.76,114751.13999999998,420180.62,4.95,745568.24,1422551.5,2.65931396557946,537619.8592964824,892080.1407035176,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-04,2225100,99.5,True,1015081.47,105473.35,909608.12,4.95,1279218.53,2213974.5,2.181080598387832,1020182.3819095477,1204917.6180904522,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-05,1832500,99.8,False,695365.66,92074.28,603291.38,5.48,1117734.34,1828835.0,2.630033527971456,696759.1783567135,1135740.8216432864,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-06,1158000,99.5,True,523687.25,43623.45,480063.8,4.0,678212.75,1152210.0,2.200187230069092,526318.8442211056,631681.1557788944,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-07,2147700,99.9,True,1556066.43,45719.76,1510346.67,5.21,-1151166.43,2145552.3000000003,1.3788307868064478,1557624.0540540537,590075.9459459463,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-08,1998700,99.9,True,1679265.82,53424.06,1625841.76,2.61,-1219865.82,1996701.3000000003,1.1890322998416059,1680946.7667667666,317753.23323323345,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-09,1287100,99.6,True,1018610.85,99814.87,918795.98,5.85,-644210.85,1281951.6,1.2585292999775135,1022701.656626506,264398.343373494,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-10,1333500,97.3,True,474330.0,55021.58,419308.42,6.94,701670.0,1297495.5,2.7354278666750997,487492.2918807811,846007.7081192189,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-11,862100,97.6,True,405807.4,74864.48,330942.92,7.01,503292.6,841409.6,2.073421036678976,415786.2704918033,446313.7295081967,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-12,797200,97.3,True,395603.91,68818.58,326785.33,3.31,152396.09000000003,775675.6,1.9607379512502796,406581.61356628983,390618.38643371017,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-13,645500,97.4,False,32700.67,32700.67,0.0,4.65,388199.33,628717.0,19.226425635927338,33573.583162217656,611926.4168377824,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-14,467100,97.3,True,22776.99,22776.99,0.0,3.82,450123.01,454488.3,19.953834988732048,23409.033915724565,443690.96608427545,Efficient
PRJ-2018-007,PRJ-2018-007-SOV-15,248800,97.6,True,15266.3,15266.3,0.0,1.96,229533.7,242828.8,15.906198620490885,15641.70081967213,233158.29918032786,Efficient
PRJ-2018-008,PRJ-2018-008-SOV-01,440400,100.0,False,634366.6499999999,634366.6499999999,0.0,5.86,-121466.6499999999,440400.0,0.6942357389058836,634366.6499999999,-193966.6499999999,Critical
PRJ-2018-008,PRJ-2018-008-SOV-02,197900,100.0,False,210218.85,210218.85,0.0,5.91,16581.150000000023,197900.0,0.9413998792211069,210218.85,-12318.850000000006,Watch
PRJ-2018-008,PRJ-2018-008-SOV-03,621400,99.9,True,493762.26,324574.83,169187.43,4.73,115237.74000000003,620778.6000000001,1.2572418961303362,494256.51651651645,127143.48348348355,Efficient
PRJ-2018-008,PRJ-2018-008-SOV-04,630300,99.8,True,553526.95,344704.98,208821.97,5.86,50573.05000000005,629039.4,1.1364205482677945,554636.2224448897,75663.77755511028,On Track
PRJ-2018-008,PRJ-2018-008-SOV-05,537400,99.8,True,561564.1599999999,360594.96,200969.2,3.99,30035.840000000084,536325.2,0.9550559636854319,562689.5390781562,-25289.53907815623,Watch
PRJ-2018-008,PRJ-2018-008-SOV-06,246500,99.8,True,270745.46,173485.22,97260.24,5.38,-21645.46000000002,246007.0,0.9086283478216033,271288.0360721443,-24788.036072144285,Watch
PRJ-2018-008,PRJ-2018-008-SOV-07,1034400,99.7,True,901123.57,160909.38999999998,740214.1799999999,6.6,-706823.57,1031296.8,1.144456581021402,903835.075225677,130564.92477432301,On Track
PRJ-2018-008,PRJ-2018-008-SOV-08,460700,99.8,True,511494.2,168455.97,343038.23,6.02,-388694.2,459778.6,0.8988930861777122,512519.23847695393,-51819.238476953935,Watch
PRJ-2018-008,PRJ-2018-008-SOV-09,555500,99.7,True,772335.1799999999,336088.81999999995,436246.36,5.43,-635035.1799999999,553833.5,0.7170895672523943,774659.1574724172,-219159.15747241722,Critical
PRJ-2018-008,PRJ-2018-008-SOV-10,486900,97.6,False,313838.29000000004,155167.03,158671.26,5.83,134861.70999999996,475214.39999999997,1.5142014698079063,321555.62500000006,165344.37499999994,Efficient
PRJ-2018-008,PRJ-2018-008-SOV-11,246600,97.5,True,306034.97,203052.65,102982.32,5.0,-47834.96999999997,240435.0,0.7856455097272055,313882.0205128205,-67282.02051282051,At Risk
PRJ-2018-008,PRJ-2018-008-SOV-12,333500,97.5,True,311393.49,176581.12,134812.37,4.88,-108693.49,325162.5,1.0442173983791376,319377.93846153846,14122.061538461538,On Track
PRJ-2018-008,PRJ-2018-008-SOV-13,180200,97.7,True,52892.46,52892.46,0.0,5.79,54007.54,176055.4,3.3285538241178423,54137.625383828046,126062.37461617196,Efficient
PRJ-2018-008,PRJ-2018-008-SOV-14,138800,97.8,True,55115.33,55115.33,0.0,2.22,77384.67000000001,135746.4,2.4629517776633105,56355.14314928425,82444.85685071575,Efficient
PRJ-2018-008,PRJ-2018-008-SOV-15,101500,97.7,True,44002.93,44002.93,0.0,5.66,62997.07,99165.5,2.2536112936115846,45038.82292732856,56461.17707267144,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-01,1221900,100.0,False,248053.59,248053.59,0.0,5.81,983546.41,1221900.0,4.925951686488392,248053.59,973846.41,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-02,293600,100.0,False,79615.56999999999,79615.56999999999,0.0,7.56,202384.43,293600.0,3.6877208817320537,79615.56999999999,213984.43,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-03,1207300,99.7,True,417117.75,108352.89,308764.86,3.22,690782.25,1203678.1,2.8857033775234933,418372.86860581744,788927.1313941826,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-04,1806400,99.6,True,753767.75,113527.6,640240.15,4.95,881832.25,1799174.4,2.386908168995025,756794.9297188756,1049605.0702811244,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-05,1502100,99.9,True,526588.6699999999,129575.43,397013.24,5.78,939511.33,1500597.9000000001,2.8496585389883156,527115.7857857856,974984.2142142144,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-06,838800,99.8,True,389193.43000000005,65528.28,323665.15,8.01,498106.57,837122.4,2.150916062483377,389973.37675350707,448826.62324649293,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-07,2346900,99.9,True,1829863.76,66958.42,1762905.34,5.84,-1406463.7599999998,2344553.1,1.2812719456228807,1831695.4554554552,515204.54454454477,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-08,1321900,99.7,True,1066928.37,47187.24,1019741.13,6.41,-800528.3700000001,1317934.3,1.2352603389860182,1070138.7863590773,251761.21364092268,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-09,1049000,99.7,True,953831.67,141844.09,811987.58,6.7,-775031.6699999999,1045853.0,1.0964754399484344,956701.775325978,92298.22467402206,On Track
PRJ-2018-009,PRJ-2018-009-SOV-10,1142500,97.3,False,443156.29,71806.2,371350.09,6.89,656543.71,1111652.5,2.5084885966528874,455453.5354573484,687046.4645426515,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-11,472400,97.6,False,236395.16000000003,84244.64,152150.52000000002,6.52,228104.84,461062.39999999997,1.950388493571526,242208.15573770495,230191.84426229505,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-12,707400,97.6,True,284775.06,68943.25,215831.81,5.0,137724.94,690422.4,2.424448264535525,291777.72540983604,415622.27459016396,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-13,399200,97.5,True,35967.88,35967.88,0.0,3.98,216832.12,389220.0,10.821321690352615,36890.13333333333,362309.8666666667,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-14,352200,97.8,True,32237.06,32237.06,0.0,5.29,262662.94,344451.6,10.68495700290287,32962.229038854806,319237.7709611452,Efficient
PRJ-2018-009,PRJ-2018-009-SOV-15,183400,97.6,False,32711.87,32711.87,0.0,4.76,161588.13,178998.4,5.471970877849539,33516.26024590164,149883.73975409835,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-01,953100,100.0,False,175430.78,175430.78,0.0,5.15,779969.22,953100.0,5.43291205796383,175430.78,777669.22,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-02,248600,100.0,False,60381.7,60381.7,0.0,7.27,200018.3,248600.0,4.117141451797482,60381.7,188218.3,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-03,1133400,99.7,True,367826.2,74527.65,293298.55,6.89,596273.8,1129999.8,3.072102531032319,368932.99899699097,764467.001003009,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-04,1593000,99.9,False,709438.97,78073.54999999999,631365.42,5.27,908561.03,1591407.0000000002,2.2431908413489046,710149.119119119,882850.880880881,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-05,1081600,99.6,True,394083.74,84439.06999999999,309644.67,6.88,590516.26,1077273.6,2.7336159568522165,395666.4056224899,685933.59437751,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-06,605600,99.8,True,297697.47,38306.85,259390.62,3.4,290502.53,604388.8,2.0302114089179195,298294.05811623245,307305.94188376755,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-07,1773100,99.8,True,1521432.19,43705.14,1477727.05,5.08,-1267232.19,1769553.8,1.1630842384109148,1524481.152304609,248618.84769539093,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-08,1304000,99.6,True,1050683.55,44275.98,1006407.57,4.56,-795583.55,1298784.0,1.236132420651299,1054903.1626506024,249096.8373493976,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-09,1055000,99.4,True,919994.41,89706.53,830287.88,2.86,-695294.41,1048670.0,1.1398656215748093,925547.6961770623,129452.30382293765,On Track
PRJ-2018-010,PRJ-2018-010-SOV-10,989100,97.5,True,299161.39,39677.98,259483.41,4.64,452138.61,964372.5,3.2235861051454533,306832.1948717949,682267.8051282051,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-11,578000,97.2,True,262836.73,64495.38,198341.35,5.83,306963.27,561816.0,2.13750947213504,270408.15843621397,307591.84156378603,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-12,584700,97.6,True,279491.16,48403.64,231087.52,4.91,110608.84000000004,570667.2,2.0418076908049616,286363.8934426229,298336.1065573771,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-13,260000,97.7,False,20548.2,20548.2,0.0,2.34,111751.8,254020.0,12.362153375964803,21031.93449334698,238968.06550665302,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-14,327100,97.6,True,21652.05,21652.05,0.0,4.24,300947.95,319249.6,14.744543819176474,22184.477459016394,304915.5225409836,Efficient
PRJ-2018-010,PRJ-2018-010-SOV-15,130700,97.7,False,16730.14,16730.14,0.0,0.0,100469.86,127693.9,7.6325661351309675,17123.991811668373,113576.00818833163,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-01,2957500,100.0,False,253400.58,253400.58,0.0,4.93,2527599.42,2957500.0,11.671244004256028,253400.58,2704099.42,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-02,1225300,100.0,False,97833.46,97833.46,0.0,5.64,1140966.54,1225300.0,12.52434494292648,97833.46,1127466.54,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-03,3755600,99.9,True,1798030.62,124516.07,1673514.5499999998,6.87,2324569.38,3751844.4000000004,2.0866409939114385,1799830.4504504504,1955769.5495495496,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-04,5237200,99.9,True,2366761.06,115733.94,2251027.12,6.7,3188538.94,5231962.800000001,2.2106003383374917,2369130.19019019,2868069.80980981,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-05,4800300,99.9,True,1707277.72,141175.27,1566102.45,4.94,2251122.2800000003,4795499.7,2.8088574247896823,1708986.7067067064,3091313.2932932936,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-06,1993300,99.9,True,589559.3,65792.40999999999,523766.89,3.58,1271240.7,1991306.7000000002,3.3776190113530564,590149.4494494494,1403150.5505505507,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-07,6115400,99.8,True,4840444.4,62620.45,4777823.95,5.2,-3716244.4,6103169.2,1.2608696011465392,4850144.689378758,1265255.310621242,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-08,4185600,99.9,False,3413208.9400000004,55452.99,3357755.95,2.76,-2243708.9400000004,4181414.4000000004,1.2250683956078001,3416625.5655655656,768974.4344344344,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-09,4368200,99.9,True,3343653.94,137519.34,3206134.6,4.68,-2320853.94,4363831.800000001,1.3051086859784302,3347000.9409409403,1021199.0590590597,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-10,3609100,97.6,True,1484150.56,66081.58,1418068.98,5.87,2339449.44,3522481.6,2.373399097730354,1520646.0655737706,2088453.9344262294,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-11,2066400,97.6,False,775602.51,120651.45,654951.06,6.51,1038597.49,2016806.4,2.6003092743988154,794674.7028688525,1271725.2971311475,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-12,1852700,97.6,False,708198.77,76204.53,631994.24,7.62,558401.23,1808235.2,2.5532876878619826,725613.493852459,1127086.506147541,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-13,1087200,97.8,False,34133.88,34133.88,0.0,8.2,623566.12,1063281.6,31.15032923300838,34901.71779141104,1052298.282208589,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-14,1249900,97.9,False,26210.77,26210.77,0.0,4.79,1158089.23,1223652.1,46.68508784747644,26773.00306435138,1223126.9969356486,Efficient
PRJ-2018-011,PRJ-2018-011-SOV-15,785300,97.8,True,31863.13,31863.13,0.0,5.53,678236.87,768023.4,24.103827841144295,32579.887525562375,752720.1124744376,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-01,604100,100.0,False,343087.21,343087.21,0.0,5.53,213712.79000000004,604100.0,1.7607768007440439,343087.21,261012.78999999998,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-02,348500,100.0,False,118581.3,118581.3,0.0,4.9,201618.7,348500.0,2.938911953233773,118581.3,229918.7,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-03,718700,99.7,False,448121.14,143448.16999999998,304672.97,5.52,279478.86000000004,716543.9,1.5989959768467963,449469.5486459378,269230.4513540622,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-04,1010200,99.6,True,537302.36,135690.62,401611.74,5.02,524097.64,1006159.2,1.872612657052167,539460.2008032128,470739.7991967872,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-05,858400,99.9,True,409810.63,156526.74,253283.89,5.4,398789.37,857541.6000000001,2.0925313723560564,410220.8508508508,448179.1491491492,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-06,449800,99.6,True,225108.6,99614.03,125494.57,5.72,199791.4,448000.8,1.9901540856280036,226012.65060240965,223787.34939759035,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-07,1262100,99.6,True,1008682.97,83551.42,925131.55,6.54,-649482.9700000001,1257051.6,1.2462306169400283,1012733.90562249,249366.09437751002,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-08,1225800,99.7,True,958679.8,100043.57,858636.23,3.91,-716479.7999999999,1222122.6,1.2747974871276102,961564.4934804414,264235.5065195586,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-09,578000,99.8,True,619279.89,173564.97,445714.92,6.94,-512879.89,576844.0,0.9314754270480186,620520.9318637275,-42520.931863727514,Watch
PRJ-2018-012,PRJ-2018-012-SOV-10,622900,97.5,False,333093.96,86757.75,246336.21,5.56,338806.04000000004,607327.5,1.8232918423378195,341634.8307692308,281265.1692307692,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-11,402200,97.5,True,276736.06,138096.8,138639.26,4.82,85963.94,392145.0,1.417036146283213,283831.8564102564,118368.14358974359,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-12,372900,97.6,True,197815.76,87147.0,110668.76,5.17,10184.23999999999,363950.39999999997,1.8398453186945265,202680.08196721313,170219.91803278687,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-13,264900,97.7,False,32086.48,32086.48,0.0,9.9,117913.52,258807.3,8.065929949311984,32841.84237461617,232058.1576253838,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-14,208600,97.8,True,33278.329999999994,33278.329999999994,0.0,3.19,171921.67,204010.8,6.130439838777968,34026.922290388546,174573.07770961145,Efficient
PRJ-2018-012,PRJ-2018-012-SOV-15,120900,97.5,True,41217.91,41217.91,0.0,4.89,73782.09,117877.5,2.8598611622957106,42274.77948717949,78625.22051282051,Efficient
PRJ-2018-013,PRJ-2018-013-SOV-01,261000,100.0,False,372416.04,372416.04,0.0,5.54,-127816.03999999998,261000.0,0.7008291049977332,372416.04,-111416.03999999998,Critical
PRJ-2018-013,PRJ-2018-013-SOV-02,127300,100.0,False,141479.47999999998,141479.47999999998,0.0,5.38,-879.4799999999814,127300.0,0.8997771266900332,141479.47999999998,-14179.479999999981,Watch
PRJ-2018-013,PRJ-2018-013-SOV-03,493200,99.9,True,331848.05,190712.67,141135.38,5.62,170151.95,492706.80000000005,1.4847361616257804,332180.2302302302,161019.7697697698,Efficient
PRJ-2018-013,PRJ-2018-013-SOV-04,446300,99.8,True,321318.68,178826.11,142492.57,6.49,103281.32,445407.4,1.3861858264822948,321962.60521042085,124337.39478957915,Efficient
