project_id,sov_line_id,actual_labor_cost,total_hours,total_ot_hours,worker_count,ot_ratio_pct,actual_material_cost,delivery_count,partial_deliveries,partial_shipment_rate_pct,total_actual_cost,estimated_labor_cost,estimated_material_cost,total_budget,cost_variance_usd,cost_variance_pct
PRJ-2018-010,PRJ-2018-010-SOV-01,175430.78,2060.0,106.0,248.0,5.15,0.0,,,,175430.78,608700.0,346700.0,955400.0,779969.22,81.64
PRJ-2018-010,PRJ-2018-010-SOV-02,60381.7,688.0,50.0,82.0,7.27,0.0,,,,60381.7,158100.0,102300.0,260400.0,200018.3,76.81
PRJ-2018-010,PRJ-2018-010-SOV-03,74527.65,842.0,58.0,99.0,6.89,293298.55,7.0,1.0,14.29,367826.19999999995,693500.0,270600.0,964100.0,596273.8,61.85
PRJ-2018-010,PRJ-2018-010-SOV-04,78073.54999999999,910.0,48.0,108.0,5.27,631365.42,3.0,1.0,33.33,709438.97,1035400.0,582600.0,1618000.0,908561.03,56.15
PRJ-2018-010,PRJ-2018-010-SOV-05,84439.06999999999,988.0,68.0,115.0,6.88,309644.67,7.0,2.0,28.57,394083.74,698900.0,285700.0,984600.0,590516.26,59.98
PRJ-2018-010,PRJ-2018-010-SOV-06,38306.85,470.0,16.0,57.0,3.4,259390.62,5.0,4.0,80.0,297697.47,348900.0,239300.0,588200.0,290502.53,49.39
PRJ-2018-010,PRJ-2018-010-SOV-07,43705.14,512.0,26.0,61.0,5.08,1477727.05,7.0,0.0,0.0,1521432.19,254200.0,0.0,254200.0,-1267232.19,-498.52
PRJ-2018-010,PRJ-2018-010-SOV-08,44275.979999999996,482.0,22.0,59.0,4.56,1006407.57,5.0,0.0,0.0,1050683.55,255100.0,0.0,255100.0,-795583.55,-311.87
PRJ-2018-010,PRJ-2018-010-SOV-09,89706.53,1050.0,30.0,129.0,2.86,830287.88,4.0,1.0,25.0,919994.41,224700.0,0.0,224700.0,-695294.41,-309.43
PRJ-2018-010,PRJ-2018-010-SOV-10,39677.979999999996,474.0,22.0,56.0,4.64,259483.41,5.0,1.0,20.0,299161.39,511900.0,239400.0,751300.0,452138.61,60.18
PRJ-2018-010,PRJ-2018-010-SOV-11,64495.38,720.0,42.0,86.0,5.83,198341.35,8.0,0.0,0.0,262836.73,386800.0,183000.0,569800.0,306963.27,53.87
PRJ-2018-010,PRJ-2018-010-SOV-12,48403.64,570.0,28.0,67.0,4.91,231087.52,7.0,1.0,14.29,279491.16,390100.0,0.0,390100.0,110608.84000000003,28.35
PRJ-2018-010,PRJ-2018-010-SOV-13,20548.199999999997,256.0,6.0,32.0,2.34,0.0,,,,20548.199999999997,132300.0,0.0,132300.0,111751.8,84.47
PRJ-2018-010,PRJ-2018-010-SOV-14,21652.05,236.0,10.0,28.0,4.24,0.0,,,,21652.05,216800.0,105800.0,322600.0,300947.95,93.29
PRJ-2018-010,PRJ-2018-010-SOV-15,16730.14,196.0,0.0,25.0,0.0,0.0,,,,16730.14,75700.0,41500.0,117200.0,100469.86,85.73
PRJ-2018-010,PRJ-2018-010-SOV-24,0.0,,,,,136740.65,1.0,0.0,0.0,136740.65,,,,,
PRJ-2018-011,PRJ-2018-011-SOV-01,253400.58,2838.0,140.0,333.0,4.93,0.0,,,,253400.58,1987900.0,793100.0,2781000.0,2527599.42,90.89
PRJ-2018-011,PRJ-2018-011-SOV-02,97833.45999999999,1134.0,64.0,135.0,5.64,0.0,,,,97833.45999999999,755800.0,483000.0,1238800.0,1140966.54,92.1
PRJ-2018-011,PRJ-2018-011-SOV-03,124516.06999999999,1484.0,102.0,174.0,6.87,1673514.5499999998,4.0,1.0,25.0,1798030.6199999999,2552000.0,1570600.0,4122600.0,2324569.38,56.39
PRJ-2018-011,PRJ-2018-011-SOV-04,115733.93999999999,1314.0,88.0,155.0,6.7,2251027.12,7.0,0.0,0.0,2366761.06,3442600.0,2112700.0,5555300.0,3188538.94,57.4
PRJ-2018-011,PRJ-2018-011-SOV-05,141175.27,1620.0,80.0,191.0,4.94,1566102.45,7.0,4.0,57.14,1707277.72,2488600.0,1469800.0,3958400.0,2251122.2800000003,56.87
PRJ-2018-011,PRJ-2018-011-SOV-06,65792.40999999999,782.0,28.0,95.0,3.58,523766.89,7.0,0.0,0.0,589559.3,1369300.0,491500.0,1860800.0,1271240.7,68.32
PRJ-2018-011,PRJ-2018-011-SOV-07,62620.45,692.0,36.0,82.0,5.2,4777823.95,4.0,1.0,25.0,4840444.4,1124200.0,0.0,1124200.0,-3716244.4000000004,-330.57
PRJ-2018-011,PRJ-2018-011-SOV-08,55452.99,652.0,18.0,81.0,2.76,3357755.95,8.0,2.0,25.0,3413208.9400000004,1169500.0,0.0,1169500.0,-2243708.9400000004,-191.85
PRJ-2018-011,PRJ-2018-011-SOV-09,137519.34,1624.0,76.0,191.0,4.68,3206134.6,8.0,1.0,12.5,3343653.94,1022800.0,0.0,1022800.0,-2320853.94,-226.91
PRJ-2018-011,PRJ-2018-011-SOV-10,66081.58,750.0,44.0,89.0,5.87,1418068.98,8.0,2.0,25.0,1484150.56,2492700.0,1330900.0,3823600.0,2339449.44,61.18
PRJ-2018-011,PRJ-2018-011-SOV-11,120651.45,1382.0,90.0,163.0,6.51,654951.06,7.0,1.0,14.29,775602.51,1199500.0,614700.0,1814200.0,1038597.49,57.25
PRJ-2018-011,PRJ-2018-011-SOV-12,76204.53,866.0,66.0,101.0,7.62,631994.24,7.0,1.0,14.29,708198.77,1266600.0,0.0,1266600.0,558401.23,44.09
PRJ-2018-011,PRJ-2018-011-SOV-13,34133.88,366.0,30.0,42.0,8.2,0.0,,,,34133.88,657700.0,0.0,657700.0,623566.12,94.81
PRJ-2018-011,PRJ-2018-011-SOV-14,26210.769999999997,334.0,16.0,39.0,4.79,0.0,,,,26210.769999999997,699300.0,485000.0,1184300.0,1158089.23,97.79
PRJ-2018-011,PRJ-2018-011-SOV-15,31863.129999999997,398.0,22.0,48.0,5.53,0.0,,,,31863.129999999997,510600.0,199500.0,710100.0,678236.87,95.51
PRJ-2018-011,PRJ-2018-011-SOV-20,0.0,,,,,51960.65,1.0,0.0,0.0,51960.65,,,,,
PRJ-2018-012,PRJ-2018-012-SOV-01,343087.20999999996,3978.0,220.0,464.0,5.53,0.0,,,,343087.20999999996,333100.0,223700.0,556800.0,213712.79000000004,38.38
PRJ-2018-012,PRJ-2018-012-SOV-02,118581.29999999999,1346.0,66.0,160.0,4.9,0.0,,,,118581.29999999999,189200.0,131000.0,320200.0,201618.7,62.97
PRJ-2018-012,PRJ-2018-012-SOV-03,143448.16999999998,1666.0,92.0,197.0,5.52,304672.97,5.0,3.0,60.0,448121.13999999996,434300.0,293300.0,727600.0,279478.86000000004,38.41
PRJ-2018-012,PRJ-2018-012-SOV-04,135690.62,1632.0,82.0,194.0,5.02,401611.74,4.0,1.0,25.0,537302.36,674800.0,386600.0,1061400.0,524097.64,49.38
PRJ-2018-012,PRJ-2018-012-SOV-05,156526.74,1816.0,98.0,215.0,5.4,253283.88999999998,7.0,0.0,0.0,409810.63,564800.0,243800.0,808600.0,398789.37,49.32
PRJ-2018-012,PRJ-2018-012-SOV-06,99614.03,1118.0,64.0,134.0,5.72,125494.57,4.0,0.0,0.0,225108.6,304100.0,120800.0,424900.0,199791.4,47.02
PRJ-2018-012,PRJ-2018-012-SOV-07,83551.42,978.0,64.0,113.0,6.54,925131.55,4.0,0.0,0.0,1008682.9700000001,359200.0,0.0,359200.0,-649482.9700000001,-180.81
PRJ-2018-012,PRJ-2018-012-SOV-08,100043.56999999999,1176.0,46.0,144.0,3.91,858636.23,4.0,1.0,25.0,958679.7999999999,242200.0,0.0,242200.0,-716479.7999999999,-295.82
PRJ-2018-012,PRJ-2018-012-SOV-09,173564.97,2016.0,140.0,234.0,6.94,445714.92,7.0,1.0,14.29,619279.89,106400.0,0.0,106400.0,-512879.89,-482.03
PRJ-2018-012,PRJ-2018-012-SOV-10,86757.75,1008.0,56.0,120.0,5.56,246336.21,8.0,1.0,12.5,333093.95999999996,434800.0,237100.0,671900.0,338806.04000000004,50.43
PRJ-2018-012,PRJ-2018-012-SOV-11,138096.8,1618.0,78.0,191.0,4.82,138639.26,8.0,2.0,25.0,276736.06,229300.0,133400.0,362700.0,85963.94,23.7
PRJ-2018-012,PRJ-2018-012-SOV-12,87147.0,1006.0,52.0,121.0,5.17,110668.76,7.0,1.0,14.29,197815.76,208000.0,0.0,208000.0,10184.23999999999,4.9
PRJ-2018-012,PRJ-2018-012-SOV-13,32086.48,384.0,38.0,45.0,9.9,0.0,,,,32086.48,150000.0,0.0,150000.0,117913.52,78.61
PRJ-2018-012,PRJ-2018-012-SOV-14,33278.329999999994,376.0,12.0,48.0,3.19,0.0,,,,33278.329999999994,121600.0,83600.0,205200.0,171921.67,83.78
PRJ-2018-012,PRJ-2018-012-SOV-15,41217.909999999996,450.0,22.0,54.0,4.89,0.0,,,,41217.909999999996,75900.0,39100.0,115000.0,73782.09,64.16
PRJ-2018-012,PRJ-2018-012-SOV-17,0.0,,,,,2034.07,1.0,0.0,0.0,2034.07,,,,,
PRJ-2018-012,PRJ-2018-012-SOV-19,0.0,,,,,576535.49,1.0,0.0,0.0,576535.49,,,,,
PRJ-2018-012,PRJ-2018-012-SOV-20,0.0,,,,,134313.06,1.0,0.0,0.0,134313.06,,,,,
PRJ-2018-013,PRJ-2018-013-SOV-01,372416.04,4298.0,238.0,493.0,5.54,0.0,,,,372416.04,165800.0,78800.0,244600.0,-127816.03999999998,-52.26
PRJ-2018-013,PRJ-2018-013-SOV-02,141479.47999999998,1636.0,88.0,192.0,5.38,0.0,,,,141479.47999999998,84000.0,56600.0,140600.0,-879.4799999999814,-0.63
PRJ-2018-013,PRJ-2018-013-SOV-03,190712.66999999998,2172.0,122.0,258.0,5.62,141135.38,6.0,4.0,66.67,331848.05,361500.0,140500.0,502000.0,170151.95,33.89
PRJ-2018-013,PRJ-2018-013-SOV-04,178826.11,2126.0,138.0,246.0,6.49,142492.57,6.0,2.0,33.33,321318.68,282800.0,141800.0,424600.0,103281.32,24.32
PRJ-2018-013,PRJ-2018-013-SOV-05,187253.75,2132.0,110.0,253.0,5.16,129975.4,3.0,1.0,33.33,317229.15,316300.0,129400.0,445700.0,128470.84999999998,28.82
PRJ-2018-013,PRJ-2018-013-SOV-06,84326.09,972.0,44.0,117.0,4.53,85565.1,7.0,0.0,0.0,169891.19,177500.0,85100.0,262600.0,92708.81,35.3
PRJ-2018-013,PRJ-2018-013-SOV-07,111020.15999999999,1298.0,88.0,153.0,6.78,539915.12,5.0,1.0,20.0,650935.28,101300.0,0.0,101300.0,-549635.28,-542.58
PRJ-2018-013,PRJ-2018-013-SOV-08,94921.28,1106.0,36.0,132.0,3.25,337387.80000000005,8.0,3.0,37.5,432309.0800000001,74300.0,0.0,74300.0,-358009.0800000001,-481.84
PRJ-2018-013,PRJ-2018-013-SOV-09,191884.96999999997,2296.0,110.0,275.0,4.79,237977.5,6.0,1.0,16.67,429862.47,65900.0,0.0,65900.0,-363962.47,-552.3
PRJ-2018-013,PRJ-2018-013-SOV-10,97668.14,1126.0,54.0,134.0,4.8,121940.70999999999,7.0,2.0,28.57,219608.84999999998,246900.0,121400.0,368300.0,148691.15000000002,40.37
PRJ-2018-013,PRJ-2018-013-SOV-11,167572.72999999998,1942.0,106.0,230.0,5.46,71016.23,5.0,0.0,0.0,238588.95999999996,133500.0,70700.0,204200.0,-34388.95999999996,-16.84
PRJ-2018-013,PRJ-2018-013-SOV-12,94260.76,1106.0,52.0,135.0,4.7,66780.52,6.0,2.0,33.33,161041.28,118300.0,0.0,118300.0,-42741.28,-36.13
PRJ-2018-013,PRJ-2018-013-SOV-13,44344.25,530.0,26.0,65.0,4.91,0.0,,,,44344.25,64000.0,0.0,64000.0,19655.75,30.71
PRJ-2018-013,PRJ-2018-013-SOV-14,45457.729999999996,528.0,14.0,66.0,2.65,0.0,,,,45457.729999999996,81600.0,47400.0,129000.0,83542.27,64.76
PRJ-2018-013,PRJ-2018-013-SOV-15,40067.719999999994,462.0,30.0,54.0,6.49,0.0,,,,40067.719999999994,51400.0,25800.0,77200.0,37132.280000000006,48.1
PRJ-2018-014,PRJ-2018-014-SOV-01,292508.76999999996,3292.0,196.0,389.0,5.95,0.0,,,,292508.76999999996,659200.0,384600.0,1043800.0,751291.23,71.98
PRJ-2018-014,PRJ-2018-014-SOV-02,96484.73999999999,1100.0,74.0,130.0,6.73,0.0,,,,96484.73999999999,251100.0,125500.0,376600.0,280115.26,74.38
PRJ-2018-014,PRJ-2018-014-SOV-03,133653.28,1582.0,72.0,192.0,4.55,382466.01,6.0,1.0,16.67,516119.29000000004,762400.0,385400.0,1147800.0,631680.71,55.03
PRJ-2018-014,PRJ-2018-014-SOV-04,135228.77,1590.0,82.0,191.0,5.16,520886.39,5.0,0.0,0.0,656115.16,873300.0,525000.0,1398300.0,742184.84,53.08
PRJ-2018-014,PRJ-2018-014-SOV-05,134952.11,1636.0,84.0,195.0,5.13,367497.84,8.0,1.0,12.5,502449.95,707800.0,370400.0,1078200.0,575750.05,53.4
PRJ-2018-014,PRJ-2018-014-SOV-06,74037.76,848.0,42.0,100.0,4.95,189897.71,6.0,2.0,33.33,263935.47,387200.0,191400.0,578600.0,314664.53,54.38
PRJ-2018-014,PRJ-2018-014-SOV-07,83374.5,972.0,64.0,113.0,6.58,1166415.3199999998,3.0,0.0,0.0,1249789.8199999998,332200.0,0.0,332200.0,-917589.8199999998,-276.22
PRJ-2018-014,PRJ-2018-014-SOV-08,82400.76999999999,944.0,50.0,112.0,5.3,921576.62,5.0,2.0,40.0,1003977.39,303500.0,0.0,303500.0,-700477.39,-230.8
PRJ-2018-014,PRJ-2018-014-SOV-09,138188.81,1592.0,86.0,189.0,5.4,703056.31,6.0,0.0,0.0,841245.1200000001,206500.0,0.0,206500.0,-634745.1200000001,-307.38
PRJ-2018-014,PRJ-2018-014-SOV-10,72579.67,828.0,50.0,98.0,6.04,346839.14,4.0,0.0,0.0,419418.81,683200.0,349500.0,1032700.0,613281.19,59.39
PRJ-2018-014,PRJ-2018-014-SOV-11,98795.37999999999,1184.0,66.0,139.0,5.57,178207.74,6.0,0.0,0.0,277003.12,340200.0,179600.0,519800.0,242796.88,46.71
PRJ-2018-014,PRJ-2018-014-SOV-12,67881.08,770.0,28.0,95.0,3.64,126967.70999999999,5.0,3.0,60.0,194848.78999999998,375100.0,0.0,375100.0,180251.21000000002,48.05
PRJ-2018-014,PRJ-2018-014-SOV-13,33095.43,382.0,32.0,44.0,8.38,0.0,,,,33095.43,241200.0,0.0,241200.0,208104.57,86.28
PRJ-2018-014,PRJ-2018-014-SOV-14,35328.28,404.0,38.0,46.0,9.41,0.0,,,,35328.28,165300.0,87600.0,252900.0,217571.72,86.03
PRJ-2018-014,PRJ-2018-014-SOV-15,43845.28,478.0,24.0,57.0,5.02,0.0,,,,43845.28,138800.0,73500.0,212300.0,168454.72,79.35
PRJ-2018-015,PRJ-2018-015-SOV-01,494577.38999999996,5808.0,274.0,681.0,4.72,0.0,,,,494577.38999999996,1216700.0,683400.0,1900100.0,1405522.61,73.97
PRJ-2018-015,PRJ-2018-015-SOV-02,183265.72,2162.0,116.0,253.0,5.37,0.0,,,,183265.72,373500.0,141800.0,515300.0,332034.28,64.44
PRJ-2018-015,PRJ-2018-015-SOV-03,280186.44,3250.0,162.0,384.0,4.98,690770.22,7.0,2.0,28.57,970956.6599999999,1540800.0,708600.0,2249400.0,1278443.34,56.83
PRJ-2018-015,PRJ-2018-015-SOV-04,261787.52,3038.0,170.0,360.0,5.6,978760.0,6.0,1.0,16.67,1240547.52,1516700.0,1004100.0,2520800.0,1280252.48,50.79
PRJ-2018-015,PRJ-2018-015-SOV-05,285301.95999999996,3238.0,204.0,388.0,6.3,514127.53,3.0,0.0,0.0,799429.49,1140800.0,527400.0,1668200.0,868770.51,52.08
PRJ-2018-015,PRJ-2018-015-SOV-06,158062.06,1848.0,106.0,218.0,5.74,575128.88,8.0,1.0,12.5,733190.94,826800.0,590000.0,1416800.0,683609.06,48.25
PRJ-2018-015,PRJ-2018-015-SOV-07,131308.53999999998,1576.0,70.0,189.0,4.44,2538304.15,6.0,0.0,0.0,2669612.69,884800.0,0.0,884800.0,-1784812.69,-201.72
PRJ-2018-015,PRJ-2018-015-SOV-08,152549.09999999998,1714.0,122.0,200.0,7.12,1883559.65,4.0,0.0,0.0,2036108.75,611400.0,0.0,611400.0,-1424708.75,-233.02
PRJ-2018-015,PRJ-2018-015-SOV-09,292946.73,3314.0,212.0,384.0,6.4,1733711.02,5.0,0.0,0.0,2026657.75,453900.0,0.0,453900.0,-1572757.75,-346.5
PRJ-2018-015,PRJ-2018-015-SOV-10,146659.75999999998,1728.0,90.0,205.0,5.21,659057.15,6.0,2.0,33.33,805716.91,1107700.0,676100.0,1783800.0,978083.09,54.83
PRJ-2018-015,PRJ-2018-015-SOV-11,197857.03,2292.0,88.0,274.0,3.84,309939.82,8.0,1.0,12.5,507796.85,736000.0,317900.0,1053900.0,546103.15,51.82
PRJ-2018-015,PRJ-2018-015-SOV-12,149449.75,1686.0,106.0,196.0,6.29,395327.46,7.0,1.0,14.29,544777.21,797300.0,0.0,797300.0,252522.79000000004,31.67
PRJ-2018-015,PRJ-2018-015-SOV-13,46916.45,554.0,26.0,67.0,4.69,0.0,,,,46916.45,287800.0,0.0,287800.0,240883.55,83.7
PRJ-2018-015,PRJ-2018-015-SOV-14,51440.24999999999,570.0,42.0,66.0,7.37,0.0,,,,51440.24999999999,402500.0,249700.0,652200.0,600759.75,92.11
PRJ-2018-015,PRJ-2018-015-SOV-15,46646.56,524.0,44.0,62.0,8.4,0.0,,,,46646.56,192000.0,115600.0,307600.0,260953.44,84.84
PRJ-2018-016,PRJ-2018-016-SOV-01,504843.18999999994,5944.0,298.0,706.0,5.01,0.0,,,,504843.18999999994,905600.0,341300.0,1246900.0,742056.81,59.51
PRJ-2018-016,PRJ-2018-016-SOV-02,188807.68999999997,2206.0,138.0,256.0,6.26,0.0,,,,188807.68999999997,321900.0,140900.0,462800.0,273992.31000000006,59.2
PRJ-2018-016,PRJ-2018-016-SOV-03,300696.01999999996,3410.0,170.0,402.0,4.99,634531.47,3.0,0.0,0.0,935227.49,1018100.0,615600.0,1633700.0,698472.51,42.75
PRJ-2018-016,PRJ-2018-016-SOV-04,295931.69999999995,3396.0,190.0,396.0,5.59,708525.84,5.0,1.0,20.0,1004457.5399999999,1472100.0,687400.0,2159500.0,1155042.46,53.49
PRJ-2018-016,PRJ-2018-016-SOV-05,242455.18999999997,2880.0,140.0,338.0,4.86,773547.8,3.0,2.0,66.67,1016002.99,1477700.0,750500.0,2228200.0,1212197.01,54.4
PRJ-2018-016,PRJ-2018-016-SOV-06,148011.65,1714.0,120.0,198.0,7.0,484599.7,8.0,1.0,12.5,632611.35,766600.0,470200.0,1236800.0,604188.65,48.85
PRJ-2018-016,PRJ-2018-016-SOV-07,146161.55,1670.0,108.0,198.0,6.47,1824894.94,4.0,0.0,0.0,1971056.49,394900.0,0.0,394900.0,-1576156.49,-399.13
PRJ-2018-016,PRJ-2018-016-SOV-08,134428.44,1566.0,78.0,185.0,4.98,2119052.45,6.0,1.0,16.67,2253480.89,552400.0,0.0,552400.0,-1701080.8900000001,-307.94
PRJ-2018-016,PRJ-2018-016-SOV-09,291503.95999999996,3406.0,202.0,398.0,5.93,1242583.24,8.0,2.0,25.0,1534087.2,321400.0,0.0,321400.0,-1212687.2,-377.31
PRJ-2018-016,PRJ-2018-016-SOV-10,142388.44999999998,1656.0,84.0,198.0,5.07,562846.88,4.0,1.0,25.0,705235.33,907800.0,546100.0,1453900.0,748664.67,51.49
PRJ-2018-016,PRJ-2018-016-SOV-11,217780.63999999998,2444.0,128.0,288.0,5.24,387774.81,8.0,1.0,12.5,605555.45,512500.0,376200.0,888700.0,283144.55000000005,31.86
PRJ-2018-016,PRJ-2018-016-SOV-12,156233.72,1826.0,124.0,214.0,6.79,366129.35,4.0,0.0,0.0,522363.06999999995,716000.0,0.0,716000.0,193636.93000000005,27.04
PRJ-2018-016,PRJ-2018-016-SOV-13,30606.059999999998,370.0,16.0,45.0,4.32,0.0,,,,30606.059999999998,317500.0,0.0,317500.0,286893.94,90.36
PRJ-2018-016,PRJ-2018-016-SOV-14,46898.409999999996,532.0,34.0,62.0,6.39,0.0,,,,46898.409999999996,309700.0,131000.0,440700.0,393801.59,89.36
PRJ-2018-016,PRJ-2018-016-SOV-15,44799.17,524.0,24.0,63.0,4.58,0.0,,,,44799.17,154700.0,83400.0,238100.0,193300.83000000002,81.18
PRJ-2018-017,PRJ-2018-017-SOV-01,198940.87,2348.0,108.0,279.0,4.6,0.0,,,,198940.87,1095100.0,683900.0,1779000.0,1580059.13,88.82
PRJ-2018-017,PRJ-2018-017-SOV-02,76211.22,916.0,78.0,107.0,8.52,0.0,,,,76211.22,329500.0,199600.0,529100.0,452888.78,85.6
PRJ-2018-017,PRJ-2018-017-SOV-03,95136.59,1098.0,76.0,129.0,6.92,655547.88,8.0,1.0,12.5,750684.47,1285100.0,682000.0,1967100.0,1216415.53,61.84
PRJ-2018-017,PRJ-2018-017-SOV-04,97760.75,1128.0,76.0,132.0,6.74,899916.89,5.0,1.0,20.0,997677.64,1621700.0,936200.0,2557900.0,1560222.3599999999,61.0
PRJ-2018-017,PRJ-2018-017-SOV-05,97458.51,1072.0,66.0,128.0,6.16,540060.36,5.0,0.0,0.0,637518.87,1119700.0,561800.0,1681500.0,1043981.13,62.09
PRJ-2018-017,PRJ-2018-017-SOV-06,50262.899999999994,614.0,24.0,75.0,3.91,294124.7,7.0,1.0,14.29,344387.6,611300.0,305900.0,917200.0,572812.4,62.45
PRJ-2018-017,PRJ-2018-017-SOV-07,51404.689999999995,574.0,44.0,70.0,7.67,2145539.1,3.0,0.0,0.0,2196943.79,527600.0,0.0,527600.0,-1669343.79,-316.4
PRJ-2018-017,PRJ-2018-017-SOV-08,43699.32,510.0,32.0,60.0,6.27,1311665.6400000001,3.0,2.0,66.67,1355364.9600000002,444700.0,0.0,444700.0,-910664.9600000002,-204.78
PRJ-2018-017,PRJ-2018-017-SOV-09,113775.78,1276.0,58.0,151.0,4.55,959049.37,3.0,0.0,0.0,1072825.15,301300.0,0.0,301300.0,-771525.1499999999,-256.07
PRJ-2018-017,PRJ-2018-017-SOV-10,64500.59,700.0,40.0,83.0,5.71,589231.41,5.0,2.0,40.0,653732.0,907100.0,613000.0,1520100.0,866368.0,56.99
PRJ-2018-017,PRJ-2018-017-SOV-11,91037.39,1060.0,60.0,128.0,5.66,243302.59999999998,8.0,3.0,37.5,334339.99,492900.0,253100.0,746000.0,411660.01,55.18
PRJ-2018-017,PRJ-2018-017-SOV-12,59287.049999999996,702.0,42.0,83.0,5.98,249802.71,7.0,2.0,28.57,309089.76,550500.0,0.0,550500.0,241410.24,43.85
PRJ-2018-017,PRJ-2018-017-SOV-13,20838.28,236.0,8.0,29.0,3.39,0.0,,,,20838.28,262900.0,0.0,262900.0,242061.72,92.07
PRJ-2018-017,PRJ-2018-017-SOV-14,19254.899999999998,230.0,16.0,27.0,6.96,0.0,,,,19254.899999999998,352100.0,142700.0,494800.0,475545.1,96.11
PRJ-2018-017,PRJ-2018-017-SOV-15,24577.199999999997,276.0,18.0,33.0,6.52,0.0,,,,24577.199999999997,138000.0,93700.0,231700.0,207122.8,89.39
PRJ-2018-018,PRJ-2018-018-SOV-01,580244.11,6712.0,330.0,772.0,4.92,0.0,,,,580244.11,552800.0,259100.0,811900.0,231655.89,28.53
PRJ-2018-018,PRJ-2018-018-SOV-02,179592.63999999998,2086.0,114.0,249.0,5.47,0.0,,,,179592.63999999998,147100.0,68800.0,215900.0,36307.360000000015,16.82
PRJ-2018-018,PRJ-2018-018-SOV-03,269897.81,3158.0,186.0,368.0,5.89,236014.95,6.0,1.0,16.67,505912.76,574700.0,241800.0,816500.0,310587.24,38.04
PRJ-2018-018,PRJ-2018-018-SOV-04,303545.25,3604.0,196.0,421.0,5.44,334782.23,8.0,2.0,25.0,638327.48,748600.0,343000.0,1091600.0,453272.52,41.52
PRJ-2018-018,PRJ-2018-018-SOV-05,288058.1,3354.0,172.0,400.0,5.13,454462.77,4.0,2.0,50.0,742520.87,791300.0,465600.0,1256900.0,514379.13,40.92
PRJ-2018-018,PRJ-2018-018-SOV-06,150144.65999999997,1760.0,94.0,208.0,5.34,192530.57,4.0,0.0,0.0,342675.23,275900.0,197200.0,473100.0,130424.77000000002,27.57
PRJ-2018-018,PRJ-2018-018-SOV-07,146459.59,1792.0,92.0,210.0,5.13,1097083.0699999998,7.0,0.0,0.0,1243542.66,382200.0,0.0,382200.0,-861342.6599999999,-225.36
PRJ-2018-018,PRJ-2018-018-SOV-08,144529.58,1726.0,96.0,204.0,5.56,934527.45,7.0,0.0,0.0,1079057.03,208100.0,0.0,208100.0,-870957.03,-418.53
PRJ-2018-018,PRJ-2018-018-SOV-09,283728.91,3270.0,172.0,384.0,5.26,670798.87,5.0,0.0,0.0,954527.78,167500.0,0.0,167500.0,-787027.78,-469.87
PRJ-2018-018,PRJ-2018-018-SOV-10,147578.87,1752.0,76.0,210.0,4.34,185904.96,7.0,2.0,28.57,333483.82999999996,386400.0,190400.0,576800.0,243316.17000000004,42.18
PRJ-2018-018,PRJ-2018-018-SOV-11,208705.66999999998,2468.0,174.0,285.0,7.05,131812.86,5.0,1.0,20.0,340518.52999999997,187000.0,135000.0,322000.0,-18518.52999999997,-5.75
PRJ-2018-018,PRJ-2018-018-SOV-12,164849.87999999998,1860.0,120.0,216.0,6.45,225174.5,8.0,2.0,25.0,390024.38,309800.0,0.0,309800.0,-80224.38,-25.9
PRJ-2018-018,PRJ-2018-018-SOV-13,46056.21,526.0,20.0,64.0,3.8,0.0,,,,46056.21,152500.0,0.0,152500.0,106443.79000000001,69.8
PRJ-2018-018,PRJ-2018-018-SOV-14,47955.13,584.0,26.0,71.0,4.45,0.0,,,,47955.13,154400.0,96200.0,250600.0,202644.87,80.86
PRJ-2018-018,PRJ-2018-018-SOV-15,45777.74,532.0,28.0,64.0,5.26,0.0,,,,45777.74,79200.0,28300.0,107500.0,61722.26,57.42
PRJ-2018-018,PRJ-2018-018-SOV-17,0.0,,,,,19182.73,1.0,1.0,100.0,19182.73,,,,,
PRJ-2018-018,PRJ-2018-018-SOV-21,0.0,,,,,16533.43,1.0,0.0,0.0,16533.43,,,,,
PRJ-2018-018,PRJ-2018-018-SOV-22,0.0,,,,,83798.91,1.0,0.0,0.0,83798.91,,,,,
PRJ-2018-019,PRJ-2018-019-SOV-01,735319.9299999999,8522.0,426.0,964.0,5.0,0.0,,,,735319.9299999999,809800.0,535700.0,1345500.0,610180.0700000001,45.35
PRJ-2018-019,PRJ-2018-019-SOV-02,278883.38999999996,3290.0,196.0,377.0,5.96,0.0,,,,278883.38999999996,338700.0,153700.0,492400.0,213516.61000000004,43.36
PRJ-2018-019,PRJ-2018-019-SOV-03,371702.01999999996,4256.0,226.0,491.0,5.31,433511.61,4.0,1.0,25.0,805213.6299999999,922500.0,419400.0,1341900.0,536686.3700000001,39.99
PRJ-2018-019,PRJ-2018-019-SOV-04,385919.32999999996,4492.0,218.0,529.0,4.85,519221.14,8.0,1.0,12.5,905140.47,1169600.0,502300.0,1671900.0,766759.53,45.86
PRJ-2018-019,PRJ-2018-019-SOV-05,387935.98,4560.0,270.0,529.0,5.92,654113.88,5.0,0.0,0.0,1042049.86,938000.0,632800.0,1570800.0,528750.14,33.66
PRJ-2018-019,PRJ-2018-019-SOV-06,218629.94999999998,2476.0,112.0,291.0,4.52,288569.42000000004,5.0,1.0,20.0,507199.37,556800.0,279100.0,835900.0,328700.63,39.32
